url|station|year|error
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00462552&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00462552|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00462209&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00462209|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00462095&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00462095|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00462054&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00462054|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461696&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461696|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461591&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461591|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461575&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461575|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461515&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461515|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461358&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461358|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461328&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461328|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461319&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461319|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461260&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461260|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00461083&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00461083|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460918&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460918|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460900&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460900|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460740&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460740|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460710&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460710|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460710&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460710|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460687&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460687|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460450&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460450|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00460249&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00460249|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00449146&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00449146|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00449135&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00449135|2020|
