url|station|year|error
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00093725&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00093725|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00014773&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00014773|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00014767&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00014767|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00013780&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00013780|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00013777&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00013777|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00013751&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00013751|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00013710&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00013710|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00013707&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00013707|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USW00013702&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USW00013702|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USR0000DPRI&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USR0000DPRI|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469605&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469605|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469483&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469483|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469436&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469436|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469368&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469368|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469368&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469368|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469333&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469333|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469078&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469078|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469049&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469049|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00469011&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00469011|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00468905&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00468905|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00468730&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00468730|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00468652&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00468652|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00468608&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00468608|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00468409&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00468409|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00468282&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00468282|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467920&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467920|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467883&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467883|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467875&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467875|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467846&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467846|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467785&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467785|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467614&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467614|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467135&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467135|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467105&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467105|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467055&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467055|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467029&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467029|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00467004&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00467004|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466991&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466991|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466982&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466982|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466920&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466920|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466743&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466743|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466602&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466602|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466565&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466565|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466467&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466467|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466343&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466343|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466250&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466250|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466207&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466207|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466207&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466207|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466178&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466178|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466163&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466163|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00466140&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00466140|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00465970&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00465970|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00465705&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00465705|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00465672&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00465672|2019|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00465621&units=standard&startdate=2019-01-01&enddate=2019-12-31&includemetadata=True|USC00465621|2019|
