region,plot_date,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,mw,year,month,month_name,season
Mid Atlantic - Dominion,2015-05-26,14627,9827,3328,1472,1105822.4070000004,2015,5,May,Spring
Mid Atlantic - Dominion,2015-05-27,15001,9827,3336,1838,1158822.1180000005,2015,5,May,Spring
Mid Atlantic - Dominion,2015-06-03,12035,5635,5506,894,876844.0750000009,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-04,14090,5508,7496,1086,876853.9500000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-05,13062,5508,6562,992,888819.9360000005,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-06,12099,4160,6674,1265,881383.7180000006,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-07,11766,4160,6467,1139,854413.1469999999,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-08,10999,4202,5393,1404,1037159.9100000004,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-09,11327,4219,4548,2560,1104743.1459999995,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-10,10815,4183,4503,2129,1097501.2579999994,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-11,8907,3976,2792,2139,1243455.3019999994,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-12,8975,3921,2608,2446,1321097.1700000002,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-13,10457,3803,5159,1495,1190286.3969999994,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-14,9988,3754,4766,1468,1163968.5220000003,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-15,7457,120,5722,1615,1270250.4930000002,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-16,8486,120,5742,2624,1289595.4009999998,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-17,7645,120,5148,2377,1156932.3139999998,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-18,8452,81,6656,1715,1111668.3889999993,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-19,7100,81,5050,1969,1176463.2420000003,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-20,8396,81,6020,2295,1088899.0680000002,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-21,6747,81,4087,2579,1163382.848,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-22,8037,81,3347,4609,1291738.2079999999,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-23,10167,81,6283,3803,1335219.796000002,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-24,9027,81,4543,4403,1159355.8950000012,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-25,8859,81,4936,3842,1109174.8589999992,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-26,9539,81,6705,2753,1072257.2709999997,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-27,13260,81,11128,2051,926022.2610000006,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-28,9602,33,7481,2088,901277.8690000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-29,5491,33,3959,1499,1008510.2929999992,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-30,6076,33,3360,2683,1113275.0910000002,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-07-01,6400,33,3946,2421,1141776.7800000005,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-02,5452,33,3108,2311,1033983.9469999998,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-03,5475,33,2597,2845,969676.3499999999,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-04,5112,33,2149,2930,925659.0949999993,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-05,4475,33,1562,2880,983265.6210000009,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-06,4167,33,1452,2682,1175760.0510000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-07,5379,33,1565,3781,1282917.1599999995,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-08,5853,33,1748,4072,1272614.0339999998,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-09,5091,33,2769,2289,1255205.9900000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-10,4892,33,3367,1492,1202724.7959999994,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-11,8917,33,6889,1995,1083776.3129999996,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-12,6639,33,4804,1802,1075043.9300000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-13,5087,33,3110,1944,1178742.9420000007,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-14,6054,33,2870,3151,1220996.1910000003,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-15,6754,54,2987,3713,1166950.8040000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-16,7490,33,3923,3534,1065296.5580000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-17,8572,33,5192,3347,1088511.2349999992,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-18,8304,33,4371,3900,1152583.3370000008,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-19,8388,33,4177,4178,1297710.551,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-20,6690,66,2403,4221,1447313.9009999996,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-21,8408,131,3644,4633,1339335.6680000008,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-22,8093,196,3962,3935,1171580.2509999995,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-23,8743,131,4605,4007,1117356.0410000007,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-24,11136,131,6817,4188,1118709.5569999998,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-25,10660,131,6632,3897,1088936.4100000001,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-26,12035,131,9897,2007,1149050.443999999,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-27,7146,131,3795,3220,1248734.9840000009,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-28,8380,131,4369,3880,1315471.4070000006,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-29,6939,131,3213,3595,1342816.3909999987,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-30,5406,131,2380,2895,1327823.0480000004,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-31,7146,131,3282,3733,1238948.91,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-08-01,6340,98,3238,3004,1144631.7650000004,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-02,6426,98,4102,2226,1109385.4659999993,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-03,4670,98,1936,2636,1258486.0689999997,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-04,4574,98,2180,2296,1301354.0029999996,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-05,6976,98,3656,3222,1233576.4519999987,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-06,10995,98,7247,3650,1136777.2610000006,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-07,12950,98,9099,3753,1091103.2340000002,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-08,13267,98,10013,3156,1020418.1920000003,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-09,9412,98,6259,3055,1027629.1419999999,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-10,6393,163,3923,2307,1080017.524,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-11,5981,163,4142,1676,1152156.9780000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-12,6875,228,4639,2008,1126876.8210000005,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-13,10996,163,8918,1915,1090456.518,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-14,5887,163,3861,1863,1110609.7439999995,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-15,5558,163,3307,2088,1111534.1780000003,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-16,4782,163,2762,1857,1154307.0850000007,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-17,4417,164,2027,2226,1315344.5570000012,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-18,3955,164,1798,1993,1294381.8589999997,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-19,6917,164,4415,2338,1292060.8910000005,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-20,6324,99,4422,1803,1276662.4709999992,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-21,6041,99,4005,1937,1188917.7229999998,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-22,5526,99,3439,1988,1022409.5519999997,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-23,5876,99,3747,2030,1001670.554,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-24,6058,99,3139,2820,1194057.6330000004,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-25,6217,99,3268,2850,1194025.194999999,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-26,8798,99,5501,3198,1075317.0670000007,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-27,8807,99,5757,2951,1036628.3630000006,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-28,8297,99,5334,2864,1039670.1020000002,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-29,8073,98,5086,2889,1021481.1069999998,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-30,5794,98,2616,3080,1082636.8960000004,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-31,3990,98,980,2912,1243879.2339999988,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-09-01,6034,122,3224,2688,1281009.7640000011,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-02,5906,122,2388,3396,1273544.2079999992,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-03,5264,122,2465,2677,1297399.8679999993,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-04,5815,122,3221,2472,1260104.7479999992,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-05,7239,122,4901,2216,1087528.0160000012,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-06,9834,122,7538,2174,1005764.7859999997,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-07,5786,171,3344,2271,1118036.9600000007,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-08,5634,182,3530,1922,1303385.6589999998,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-09,6680,182,4411,2087,1350051.0969999991,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-10,7306,182,4972,2152,1186565.9350000003,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-11,11150,182,9495,1473,1090860.0380000009,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-12,13091,3436,8422,1233,957471.8960000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-13,15542,3938,10026,1578,873097.9589999999,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-14,13130,6487,5184,1459,911809.7410000004,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-15,13753,6487,5451,1815,970480.646,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-16,14498,6722,5726,2050,1025612.6069999994,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-17,13509,6722,5053,1734,1056435.2630000003,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-18,16126,8117,6400,1609,1057053.1330000001,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-19,17400,8807,7404,1189,1008841.3919999993,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-20,15444,8378,5671,1395,927174.585,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-21,16897,9994,5303,1600,918758.5390000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-22,17296,9974,4777,2545,922956.532,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-23,17633,10199,4612,2822,936080.9089999999,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-24,18423,10169,5421,2833,937053.3190000001,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-25,18496,10839,4472,3185,912471.319,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-26,20859,12289,5231,3339,805888.4480000001,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-27,20258,11926,5425,2907,804365.7420000001,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-28,21087,13620,5055,2412,975139.5700000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-29,22671,13623,5613,3435,1053941.2189999998,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-30,23701,13980,5283,4438,1037925.2250000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-10-01,24004,14460,6371,3173,875200.1009999996,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-02,20972,14899,3114,2959,857138.8249999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-03,22474,15604,3876,2994,823812.0220000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-04,21587,16511,3082,1994,788569.6800000002,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-05,25336,18405,5079,1852,850809.9149999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-06,25108,18170,4695,2243,862019.2440000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-07,25802,18233,5751,1818,872264.2390000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-08,25469,18970,4917,1582,878018.5340000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-09,26845,19349,5803,1693,898238.558,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-10,26494,19379,5661,1454,768820.8120000006,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-11,24256,19069,4717,470,757275.5599999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-12,24415,18850,4499,1066,852275.8230000006,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-13,24956,17859,5649,1448,880253.1559999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-14,24652,17925,4705,2022,859882.8289999997,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-15,27124,18410,5131,3583,849901.9779999993,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-16,29780,18629,8374,2777,842838.771,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-17,30057,20450,6355,3252,796134.1899999996,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-18,32155,20728,8368,3059,837439.1420000006,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-19,31326,22569,5182,3575,942880.0129999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-20,30763,22148,5364,3251,908213.9979999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-21,30586,21022,6226,3338,884307.8049999996,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-22,29792,21209,5425,3158,878251.7650000007,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-23,28440,19994,5957,2489,845848.906,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-24,29463,20035,5806,3622,797180.6149999995,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-25,29372,20456,5336,3580,782930.3459999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-26,29325,19177,6540,3608,873627.0369999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-27,27959,18451,7125,2383,910336.0449999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-28,27265,17833,6793,2639,911379.1020000004,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-29,28109,17714,7586,2809,877442.0380000003,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-30,29785,20264,7166,2355,859811.8280000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-31,33586,22121,9416,2049,821280.6199999995,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-11-01,29015,21082,5675,2258,825948.0900000009,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-02,26804,21277,3595,1932,884926.9660000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-03,27140,20316,4664,2160,903213.7549999998,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-04,28974,20682,5834,2458,898962.5299999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-05,29181,20322,6063,2796,911142.7850000003,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-06,27761,20005,5236,2520,922638.311,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-07,28855,19731,6905,2219,815409.5170000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-08,27695,19209,5532,2954,809433.2160000006,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-09,27344,19328,5705,2311,940999.3459999991,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-10,28989,18933,7250,2806,912905.0859999995,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-11,27375,18933,5824,2618,889077.8909999996,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-12,25162,18710,4117,2335,906643.8809999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-13,25522,18680,3214,3628,878798.3309999993,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-14,26164,17014,5977,3173,855391.2260000003,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-15,24716,15766,5556,3394,848452.5280000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-16,26009,15589,5757,4663,896285.7849999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-17,24997,14624,6249,4124,898778.8209999998,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-18,25599,13420,6837,5342,898433.669,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-19,24533,12499,8003,4031,887013.4759999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-20,23386,11974,7446,3966,879151.4759999998,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-21,18387,10795,5632,1960,873627.134,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-22,16035,10758,3255,2022,881149.1570000005,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-23,14991,10378,2619,1994,1035467.9440000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-24,15239,10896,2021,2322,1024849.6680000003,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-25,14238,10500,2188,1550,992671.6390000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-26,12355,9231,1588,1536,845730.3499999996,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-27,12880,9208,2544,1128,829119.6140000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-28,13538,8009,4490,1039,811370.5009999992,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-29,12155,7760,3230,1165,842164.078,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-30,13591,8165,4601,825,988493.0689999993,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-12-01,12418,7325,3194,1899,975977.758,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-02,12838,7280,2812,2746,939941.0379999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-03,14902,7156,4585,3161,965313.9719999995,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-04,14953,6557,5112,3284,989807.9729999995,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-05,15223,6639,6363,2221,947550.8859999994,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-06,14131,6450,5310,2371,941678.6230000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-07,14272,6245,5389,2638,1004038.6680000006,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-08,15113,5945,6520,2648,1004989.6889999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-09,12576,5234,4681,2661,1016920.2500000003,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-10,13592,4390,6363,2839,947871.522,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-11,14667,4280,7500,2887,924865.4390000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-12,14536,2761,9486,2289,833765.1499999999,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-13,12704,2656,7964,2084,807860.523,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-14,12258,2487,7928,1843,896223.9230000003,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-15,12544,1683,9543,1318,889340.9369999997,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-16,14163,1683,10350,2130,930729.7129999992,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-17,15303,1748,11313,2242,942736.9589999999,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-18,12574,1683,8535,2356,964646.4450000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-19,11175,1525,7352,2298,999964.7770000004,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-20,10434,1525,7164,1745,984791.9360000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-21,9421,1525,6520,1376,1000428.2750000005,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-22,9128,1525,6855,748,929391.636,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-23,9045,1525,5890,1630,908105.256,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-24,7603,1525,4312,1766,855019.8239999993,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-25,6207,1525,3742,940,796695.4199999999,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-26,6865,1525,4342,998,798977.3049999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-27,7460,1525,4702,1233,803264.961,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-28,7723,1525,5123,1075,928597.7279999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-29,8405,1525,6014,866,936848.7069999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-30,7178,1525,3873,1780,912523.4650000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-31,5063,1525,2827,711,882202.305,2015,12,Dec,Winter
Mid Atlantic - Dominion,2016-01-01,4480,1525,1796,1159,899146.9029999995,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-02,6389,1537,4010,842,942882.7970000005,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-03,5247,1537,2936,774,947082.3310000005,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-04,4880,1537,2524,819,1130978.2059999995,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-05,6133,1542,1617,2974,1269061.5919999988,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-06,6013,757,2999,2257,1199252.520999999,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-07,6740,752,2925,3063,1087135.081,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-08,5232,751,2888,1593,1024410.7850000003,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-09,7177,751,4333,2093,916251.2639999995,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-10,5705,751,2730,2224,869037.7799999998,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-11,4546,249,2458,1839,1104903.8290000013,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-12,4300,254,1761,2285,1156201.84,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-13,5046,254,3089,1703,1215647.5929999999,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-14,9308,249,5541,3518,1123549.1039999991,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-15,6931,237,4378,2316,1036072.0969999991,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-16,7415,237,4793,2385,928978.2059999998,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-17,5374,250,4265,859,1021664.3840000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-18,2978,322,1316,1340,1247628.2369999995,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-19,4820,200,2016,2604,1356850.031000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-20,5807,200,1507,4100,1272350.4089999998,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-21,5823,200,2215,3408,1214538.9339999987,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-22,5711,200,2722,2789,1280979.119000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-23,5086,200,2186,2700,1232809.2820000004,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-24,10008,200,2043,7765,1132752.568,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-25,9288,200,3654,5434,1176742.5319999997,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-26,8058,200,3476,4382,1087046.174,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-27,7956,200,4876,2880,1065311.3350000002,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-28,6785,200,3986,2599,1130155.2060000007,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-29,9867,200,7678,1989,1113922.6550000003,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-30,9492,200,7439,1853,1049074.1499999997,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-31,7968,218,6376,1374,934559.7250000003,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-02-01,6141,457,4469,1215,965454.2220000005,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-02,5791,344,4253,1194,992638.6229999999,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-03,7349,343,5862,1144,987871.347,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-04,7780,342,5885,1553,960357.8380000001,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-05,6487,407,3957,2123,1060749.8819999995,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-06,8270,1117,4704,2449,1033729.8629999999,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-07,7047,1117,4145,1785,1017124.4500000001,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-08,6581,826,3598,2157,1064394.958,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-09,7648,826,4469,2353,1112040.6760000007,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-10,6393,871,4518,1004,1160801.6510000003,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-11,5962,777,3986,1199,1270410.0879999998,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-12,5233,777,2925,1531,1275602.3180000007,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-13,8116,829,5330,1957,1275434.139000001,2016,2,Feb,Winter
