region,plot_date,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,mw,year,month,month_name,season
Mid Atlantic - Dominion,2015-05-26,14627,9827,3328,1472,1077796.9320000005,2015,5,May,Spring
Mid Atlantic - Dominion,2015-05-27,15001,9827,3336,1838,1163901.54,2015,5,May,Spring
Mid Atlantic - Dominion,2015-06-03,12035,5635,5506,894,878296.5539999999,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-04,14090,5508,7496,1086,877106.2820000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-05,13062,5508,6562,992,883411.0470000003,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-06,12099,4160,6674,1265,881497.8740000005,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-07,11766,4160,6467,1139,853689.3919999999,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-08,10999,4202,5393,1404,1006151.0710000007,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-09,11327,4219,4548,2560,1103852.4869999997,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-10,10815,4183,4503,2129,1091792.7269999995,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-11,8907,3976,2792,2139,1208498.1270000006,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-12,8975,3921,2608,2446,1324276.2820000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-13,10457,3803,5159,1495,1213070.425,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-14,9988,3754,4766,1468,1161507.1770000008,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-15,7457,120,5722,1615,1255800.766999999,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-16,8486,120,5742,2624,1291010.204000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-17,7645,120,5148,2377,1184840.7499999995,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-18,8452,81,6656,1715,1109823.4820000005,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-19,7100,81,5050,1969,1165260.364,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-20,8396,81,6020,2295,1103006.6109999996,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-21,6747,81,4087,2579,1135316.0090000005,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-22,8037,81,3347,4609,1283595.727000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-23,10167,81,6283,3803,1347051.2890000015,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-24,9027,81,4543,4403,1177651.1600000004,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-25,8859,81,4936,3842,1116324.9139999996,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-26,9539,81,6705,2753,1077079.3709999993,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-27,13260,81,11128,2051,951717.7139999997,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-28,9602,33,7481,2088,897402.704,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-29,5491,33,3959,1499,989853.315,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-30,6076,33,3360,2683,1095482.5010000006,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-07-01,6400,33,3946,2421,1142452.765,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-02,5452,33,3108,2311,1060098.3390000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-03,5475,33,2597,2845,969265.3439999998,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-04,5112,33,2149,2930,938644.9699999997,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-05,4475,33,1562,2880,957450.2330000004,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-06,4167,33,1452,2682,1153808.4220000003,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-07,5379,33,1565,3781,1263778.5689999997,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-08,5853,33,1748,4072,1283154.9910000004,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-09,5091,33,2769,2289,1253411.9959999993,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-10,4892,33,3367,1492,1218726.9680000003,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-11,8917,33,6889,1995,1096818.7429999993,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-12,6639,33,4804,1802,1066666.2450000003,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-13,5087,33,3110,1944,1171723.293,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-14,6054,33,2870,3151,1206356.465000001,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-15,6754,54,2987,3713,1192131.408,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-16,7490,33,3923,3534,1072726.7770000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-17,8572,33,5192,3347,1081549.6779999996,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-18,8304,33,4371,3900,1132111.4460000002,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-19,8388,33,4177,4178,1267118.3309999986,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-20,6690,66,2403,4221,1440268.3150000004,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-21,8408,131,3644,4633,1369932.5700000003,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-22,8093,196,3962,3935,1196051.5299999998,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-23,8743,131,4605,4007,1121107.8949999996,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-24,11136,131,6817,4188,1119066.0329999998,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-25,10660,131,6632,3897,1084619.14,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-26,12035,131,9897,2007,1132463.727999999,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-27,7146,131,3795,3220,1243255.201,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-28,8380,131,4369,3880,1304198.3110000007,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-29,6939,131,3213,3595,1335719.2350000017,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-30,5406,131,2380,2895,1343134.928000001,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-31,7146,131,3282,3733,1252587.5940000003,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-08-01,6340,98,3238,3004,1153666.8800000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-02,6426,98,4102,2226,1106673.1479999998,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-03,4670,98,1936,2636,1235239.5129999996,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-04,4574,98,2180,2296,1306965.915,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-05,6976,98,3656,3222,1242040.6539999994,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-06,10995,98,7247,3650,1153703.6970000002,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-07,12950,98,9099,3753,1098677.602,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-08,13267,98,10013,3156,1027744.5989999997,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-09,9412,98,6259,3055,1018422.3920000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-10,6393,163,3923,2307,1080521.5309999995,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-11,5981,163,4142,1676,1140389.7459999996,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-12,6875,228,4639,2008,1135273.2529999996,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-13,10996,163,8918,1915,1095243.537,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-14,5887,163,3861,1863,1101594.5369999995,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-15,5558,163,3307,2088,1108261.2459999998,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-16,4782,163,2762,1857,1139898.8280000007,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-17,4417,164,2027,2226,1297145.569000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-18,3955,164,1798,1993,1305340.934,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-19,6917,164,4415,2338,1291193.382000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-20,6324,99,4422,1803,1283886.1619999995,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-21,6041,99,4005,1937,1207947.9919999992,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-22,5526,99,3439,1988,1040718.4509999997,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-23,5876,99,3747,2030,990848.1819999994,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-24,6058,99,3139,2820,1169633.6410000003,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-25,6217,99,3268,2850,1208499.2210000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-26,8798,99,5501,3198,1090777.4000000006,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-27,8807,99,5757,2951,1041150.5900000004,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-28,8297,99,5334,2864,1037980.8800000001,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-29,8073,98,5086,2889,1014687.3939999999,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-30,5794,98,2616,3080,1064715.262,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-31,3990,98,980,2912,1230736.185999999,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-09-01,6034,122,3224,2688,1276776.2810000004,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-02,5906,122,2388,3396,1276989.2190000005,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-03,5264,122,2465,2677,1287715.202,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-04,5815,122,3221,2472,1281324.309,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-05,7239,122,4901,2216,1109869.0830000003,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-06,9834,122,7538,2174,1010283.6639999999,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-07,5786,171,3344,2271,1087879.1330000006,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-08,5634,182,3530,1922,1282000.4990000015,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-09,6680,182,4411,2087,1349015.5769999998,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-10,7306,182,4972,2152,1227092.2590000008,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-11,11150,182,9495,1473,1099007.4849999994,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-12,13091,3436,8422,1233,972764.6760000001,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-13,15542,3938,10026,1578,890828.8699999998,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-14,13130,6487,5184,1459,903041.5569999999,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-15,13753,6487,5451,1815,959885.7290000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-16,14498,6722,5726,2050,1015472.7199999996,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-17,13509,6722,5053,1734,1053304.5310000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-18,16126,8117,6400,1609,1060207.0410000004,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-19,17400,8807,7404,1189,1007745.0719999997,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-20,15444,8378,5671,1395,947579.9010000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-21,16897,9994,5303,1600,921558.2790000003,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-22,17296,9974,4777,2545,921310.884,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-23,17633,10199,4612,2822,935194.212,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-24,18423,10169,5421,2833,934438.1589999999,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-25,18496,10839,4472,3185,923508.9929999999,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-26,20859,12289,5231,3339,816383.9489999997,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-27,20258,11926,5425,2907,796287.8580000002,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-28,21087,13620,5055,2412,949653.2000000001,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-29,22671,13623,5613,3435,1043940.1509999996,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-30,23701,13980,5283,4438,1058233.2530000003,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-10-01,24004,14460,6371,3173,892677.8150000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-02,20972,14899,3114,2959,857851.598,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-03,22474,15604,3876,2994,825990.455,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-04,21587,16511,3082,1994,791548.3680000006,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-05,25336,18405,5079,1852,845264.9319999996,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-06,25108,18170,4695,2243,860300.0789999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-07,25802,18233,5751,1818,870187.8739999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-08,25469,18970,4917,1582,876632.5760000005,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-09,26845,19349,5803,1693,897735.1450000005,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-10,26494,19379,5661,1454,785859.8100000005,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-11,24256,19069,4717,470,755807.074,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-12,24415,18850,4499,1066,840780.8510000003,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-13,24956,17859,5649,1448,877531.1710000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-14,24652,17925,4705,2022,864028.7179999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-15,27124,18410,5131,3583,850365.534999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-16,29780,18629,8374,2777,845417.7240000009,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-17,30057,20450,6355,3252,796481.9870000002,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-18,32155,20728,8368,3059,825964.8260000004,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-19,31326,22569,5182,3575,937756.9000000001,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-20,30763,22148,5364,3251,917893.957999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-21,30586,21022,6226,3338,885683.6180000002,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-22,29792,21209,5425,3158,878046.0359999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-23,28440,19994,5957,2489,850939.9989999998,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-24,29463,20035,5806,3622,802006.3089999995,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-25,29372,20456,5336,3580,782036.108,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-26,29325,19177,6540,3608,860178.2400000002,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-27,27959,18451,7125,2383,910620.1439999996,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-28,27265,17833,6793,2639,910247.4080000004,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-29,28109,17714,7586,2809,883293.3170000005,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-30,29785,20264,7166,2355,859483.2070000008,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-31,33586,22121,9416,2049,829799.2719999999,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-11-01,29015,21082,5675,2258,789599.9879999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-02,26804,21277,3595,1932,867503.4640000005,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-03,27140,20316,4664,2160,904345.9880000006,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-04,28974,20682,5834,2458,899401.2110000006,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-05,29181,20322,6063,2796,905566.3130000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-06,27761,20005,5236,2520,923301.7910000004,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-07,28855,19731,6905,2219,835122.1150000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-08,27695,19209,5532,2954,797635.7089999992,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-09,27344,19328,5705,2311,930340.6079999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-10,28989,18933,7250,2806,919320.9329999997,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-11,27375,18933,5824,2618,889242.4410000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-12,25162,18710,4117,2335,906723.768999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-13,25522,18680,3214,3628,878287.9160000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-14,26164,17014,5977,3173,857197.2939999991,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-15,24716,15766,5556,3394,855467.2700000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-16,26009,15589,5757,4663,888651.8499999995,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-17,24997,14624,6249,4124,895692.2089999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-18,25599,13420,6837,5342,903360.6120000003,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-19,24533,12499,8003,4031,887305.8460000007,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-20,23386,11974,7446,3966,870755.4990000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-21,18387,10795,5632,1960,884888.2259999999,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-22,16035,10758,3255,2022,862230.2420000008,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-23,14991,10378,2619,1994,1009691.0259999997,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-24,15239,10896,2021,2322,1039096.8840000003,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-25,14238,10500,2188,1550,1003503.2660000001,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-26,12355,9231,1588,1536,882060.0549999994,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-27,12880,9208,2544,1128,820006.5020000004,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-28,13538,8009,4490,1039,811388.6540000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-29,12155,7760,3230,1165,824544.8699999996,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-30,13591,8165,4601,825,971062.2729999998,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-12-01,12418,7325,3194,1899,984793.4299999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-02,12838,7280,2812,2746,944306.5379999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-03,14902,7156,4585,3161,946322.9829999995,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-04,14953,6557,5112,3284,993705.8310000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-05,15223,6639,6363,2221,955054.2779999996,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-06,14131,6450,5310,2371,940874.0529999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-07,14272,6245,5389,2638,995935.0169999996,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-08,15113,5945,6520,2648,999964.5609999992,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-09,12576,5234,4681,2661,1024749.6860000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-10,13592,4390,6363,2839,955954.0039999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-11,14667,4280,7500,2887,935015.3659999997,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-12,14536,2761,9486,2289,847745.8069999992,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-13,12704,2656,7964,2084,804700.0020000004,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-14,12258,2487,7928,1843,882447.2079999989,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-15,12544,1683,9543,1318,887717.7070000006,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-16,14163,1683,10350,2130,924649.6180000005,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-17,15303,1748,11313,2242,946919.0219999999,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-18,12574,1683,8535,2356,946252.6070000005,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-19,11175,1525,7352,2298,996616.4960000005,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-20,10434,1525,7164,1745,989299.1110000004,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-21,9421,1525,6520,1376,1012022.8050000009,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-22,9128,1525,6855,748,938456.6820000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-23,9045,1525,5890,1630,910160.1200000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-24,7603,1525,4312,1766,867847.0020000002,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-25,6207,1525,3742,940,807493.3450000001,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-26,6865,1525,4342,998,788727.2390000002,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-27,7460,1525,4702,1233,804174.4169999994,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-28,7723,1525,5123,1075,899136.2989999998,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-29,8405,1525,6014,866,949361.6070000003,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-30,7178,1525,3873,1780,915380.422,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-31,5063,1525,2827,711,885521.5739999992,2015,12,Dec,Winter
Mid Atlantic - Dominion,2016-01-01,4480,1525,1796,1159,885345.1769999999,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-02,6389,1537,4010,842,938456.9240000005,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-03,5247,1537,2936,774,947104.9149999998,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-04,4880,1537,2524,819,1074246.2829999996,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-05,6133,1542,1617,2974,1267432.0929999999,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-06,6013,757,2999,2257,1224612.794,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-07,6740,752,2925,3063,1107518.4400000009,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-08,5232,751,2888,1593,1036211.2320000008,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-09,7177,751,4333,2093,932731.1340000004,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-10,5705,751,2730,2224,861400.6890000007,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-11,4546,249,2458,1839,1057831.300000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-12,4300,254,1761,2285,1160736.0110000002,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-13,5046,254,3089,1703,1199298.419,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-14,9308,249,5541,3518,1157720.3979999996,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-15,6931,237,4378,2316,1053408.0889999992,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-16,7415,237,4793,2385,933841.1929999997,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-17,5374,250,4265,859,994714.2520000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-18,2978,322,1316,1340,1192088.8980000003,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-19,4820,200,2016,2604,1357689.985,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-20,5807,200,1507,4100,1298849.8089999992,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-21,5823,200,2215,3408,1212278.568,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-22,5711,200,2722,2789,1274939.2610000006,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-23,5086,200,2186,2700,1241146.744,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-24,10008,200,2043,7765,1144790.696000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-25,9288,200,3654,5434,1181504.5599999998,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-26,8058,200,3476,4382,1110371.2340000004,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-27,7956,200,4876,2880,1046205.0059999997,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-28,6785,200,3986,2599,1134991.5870000003,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-29,9867,200,7678,1989,1106752.907000001,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-30,9492,200,7439,1853,1071484.5619999997,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-31,7968,218,6376,1374,955168.2680000004,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-02-01,6141,457,4469,1215,955220.6139999996,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-02,5791,344,4253,1194,984860.8970000006,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-03,7349,343,5862,1144,1002041.0759999997,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-04,7780,342,5885,1553,948347.1819999989,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-05,6487,407,3957,2123,1043425.2940000002,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-06,8270,1117,4704,2449,1043820.5840000003,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-07,7047,1117,4145,1785,1023202.8890000005,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-08,6581,826,3598,2157,1051219.8080000004,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-09,7648,826,4469,2353,1099456.4659999998,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-10,6393,871,4518,1004,1144218.4019999998,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-11,5962,777,3986,1199,1249354.0570000003,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-12,5233,777,2925,1531,1291171.0260000008,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-13,8116,829,5330,1957,1246717.9130000006,2016,2,Feb,Winter
