plot_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,Usage_mw,PRCP,SNOW,SNWD,AWND,TMAX,TMIN,TDIFF,year,month,month_name,season
2019-10-12,Mid Atlantic - Dominion,32505,20710,9462,2333,2019.7138046874998,0.002325581395348837,0.0,0.0,5.125,72.16279069767442,45.325581395348834,26.837209302325583,2019,10,Oct,Autumn
2019-10-13,Mid Atlantic - Dominion,32290,21581,9085,1624,1996.8554479166653,0.015952380952380957,0.0,0.0,6.525,67.44186046511628,43.83720930232558,23.6046511627907,2019,10,Oct,Autumn
2019-10-14,Mid Atlantic - Dominion,32315,22260,8639,1416,2224.5675390625006,0.02238095238095238,0.0,0.0,5.3,67.19148936170212,43.333333333333336,23.511111111111113,2019,10,Oct,Autumn
2019-10-15,Mid Atlantic - Dominion,31268,22004,8112,1152,2209.8173567708322,0.000425531914893617,0.0,0.0,3.616666666666667,70.85106382978724,40.212765957446805,30.638297872340427,2019,10,Oct,Autumn
2019-10-16,Mid Atlantic - Dominion,32380,23182,8181,1017,2281.745770833332,0.32595744680851063,0.0,0.0,8.433333333333334,68.65957446808511,42.04255319148936,26.617021276595743,2019,10,Oct,Autumn
2019-10-17,Mid Atlantic - Dominion,31376,23057,7460,859,2247.699385416667,0.8629787234042559,0.0,0.0,17.03333333333333,60.8,46.22222222222222,14.577777777777778,2019,10,Oct,Autumn
2019-10-18,Mid Atlantic - Dominion,32874,22950,9038,886,2220.948747395832,0.006382978723404256,0.0,0.0,8.05,57.212765957446805,42.170212765957444,15.042553191489361,2019,10,Oct,Autumn
2019-10-19,Mid Atlantic - Dominion,31691,24243,6430,1018,2075.414781249999,0.0065116279069767444,0.0,0.0,2.566666666666667,60.7906976744186,34.093023255813954,26.697674418604652,2019,10,Oct,Autumn
2019-10-20,Mid Atlantic - Dominion,31703,23729,5656,2318,2099.657708333331,0.78025,0.0,0.0,5.966666666666666,61.53488372093023,36.81395348837209,24.72093023255814,2019,10,Oct,Autumn
2019-10-21,Mid Atlantic - Dominion,36035,26801,5385,3849,2208.9115729166665,0.32599999999999985,0.0,0.0,6.433333333333334,60.38297872340426,47.111111111111114,12.8,2019,10,Oct,Autumn
2019-10-22,Mid Atlantic - Dominion,34220,26736,4419,3065,2275.163559895834,0.06434782608695651,0.0,0.0,7.733333333333333,66.46808510638297,50.38297872340426,16.085106382978722,2019,10,Oct,Autumn
2019-10-23,Mid Atlantic - Dominion,34391,26723,5254,2414,2211.135369791667,0.532608695652174,0.0,0.4090909090909091,6.3500000000000005,62.4468085106383,45.297872340425535,17.148936170212767,2019,10,Oct,Autumn
2019-10-24,Mid Atlantic - Dominion,34687,26572,6009,2106,2255.0572604166696,0.000425531914893617,0.0,0.0,3.1,64.12765957446808,36.1063829787234,28.02127659574468,2019,10,Oct,Autumn
2019-10-25,Mid Atlantic - Dominion,33081,24574,5655,2852,2229.843372395831,0.000425531914893617,0.0,0.0,2.7,68.04255319148936,37.48936170212766,30.5531914893617,2019,10,Oct,Autumn
2019-10-26,Mid Atlantic - Dominion,34446,25735,6598,2113,2042.8670260416673,0.06906976744186044,0.0,0.0,7.275,63.81395348837209,42.97674418604651,20.837209302325583,2019,10,Oct,Autumn
2019-10-27,Mid Atlantic - Dominion,34130,26143,5611,2376,2126.1210937499986,0.752439024390244,0.0,0.0,11.5,65.83720930232558,49.51162790697674,16.325581395348838,2019,10,Oct,Autumn
2019-10-28,Mid Atlantic - Dominion,32087,24642,4990,2455,2208.108101562498,0.4168292682926829,0.0,0.0,4.8,70.72340425531915,47.08510638297872,23.638297872340427,2019,10,Oct,Autumn
2019-10-29,Mid Atlantic - Dominion,32608,23693,6120,2795,2250.6088281249995,0.013829787234042554,0.0,0.0,4.05,69.04255319148936,47.0,22.04255319148936,2019,10,Oct,Autumn
2019-10-30,Mid Atlantic - Dominion,31485,24098,4635,2752,2278.9066015625,0.036170212765957444,0.0,0.0,2.6833333333333336,65.97872340425532,50.340425531914896,15.638297872340425,2019,10,Oct,Autumn
2019-10-31,Mid Atlantic - Dominion,33199,23437,6467,3295,2391.4772526041666,0.4989361702127659,0.004545454545454546,0.0,12.333333333333336,66.97872340425532,54.851063829787236,12.127659574468085,2019,10,Oct,Autumn
2019-11-01,Mid Atlantic - Dominion,32018,23242,6674,2102,2228.583260416667,0.8485106382978725,0.0,0.0,11.0,72.12765957446808,38.234042553191486,33.8936170212766,2019,11,Nov,Autumn
2019-11-02,Mid Atlantic - Dominion,33367,24985,6203,2179,2221.8116380208335,0.00023255813953488373,0.0,0.0,4.675,51.19512195121951,28.930232558139537,22.21951219512195,2019,11,Nov,Autumn
2019-11-03,Mid Atlantic - Dominion,32108,25018,5316,1774,2216.610262499999,0.0013953488372093023,0.0,0.0,6.425000000000001,52.44186046511628,29.325581395348838,23.11627906976744,2019,11,Nov,Autumn
2019-11-04,Mid Atlantic - Dominion,34016,25330,6026,2660,2432.793539062501,0.0,0.0,0.0,4.35,53.355555555555554,29.755555555555556,23.6,2019,11,Nov,Autumn
2019-11-05,Mid Atlantic - Dominion,32669,24915,5489,2265,2358.7602552083317,0.02021276595744681,0.0,0.0,3.4333333333333336,58.1063829787234,33.51063829787234,24.595744680851062,2019,11,Nov,Autumn
2019-11-06,Mid Atlantic - Dominion,31718,24865,4346,2507,2353.1837604166662,0.010638297872340425,0.0,0.0,3.4333333333333336,58.37777777777778,35.91111111111111,22.466666666666665,2019,11,Nov,Autumn
2019-11-07,Mid Atlantic - Dominion,32919,25676,4296,2947,2418.9759713541657,0.03127659574468085,0.0,0.0,5.3,56.53191489361702,34.829787234042556,21.70212765957447,2019,11,Nov,Autumn
2019-11-08,Mid Atlantic - Dominion,30096,23933,3637,2526,2557.9496223958367,0.1766666666666667,0.0,0.0,10.549999999999999,51.58139534883721,29.72093023255814,21.86046511627907,2019,11,Nov,Autumn
2019-11-09,Mid Atlantic - Dominion,30608,23375,5144,2089,2570.3098307291675,0.0,0.0,0.0,4.05,40.095238095238095,20.697674418604652,19.5,2019,11,Nov,Autumn
2019-11-10,Mid Atlantic - Dominion,31640,23515,5315,2810,2381.2260026041663,0.0,0.0,0.0,5.675000000000001,45.61904761904762,24.046511627906977,21.595238095238095,2019,11,Nov,Autumn
2019-11-11,Mid Atlantic - Dominion,31020,22599,4988,3433,2385.861994791664,0.008837209302325582,0.023255813953488372,0.0,6.15,57.92857142857143,34.785714285714285,23.142857142857142,2019,11,Nov,Autumn
2019-11-12,Mid Atlantic - Dominion,32166,22160,6826,3180,2641.692528645832,0.12999999999999998,0.23809523809523814,0.23255813953488372,9.766666666666667,60.4468085106383,32.5531914893617,27.893617021276597,2019,11,Nov,Autumn
2019-11-13,Mid Atlantic - Dominion,27774,19676,4568,3530,2975.3771354166674,0.03688888888888889,0.17073170731707318,0.34146341463414637,5.6499999999999995,38.13333333333333,17.348837209302324,19.86046511627907,2019,11,Nov,Autumn
2019-11-14,Mid Atlantic - Dominion,26234,19583,3622,3029,2918.234361979168,0.0,0.0,0.15384615384615385,3.0500000000000003,36.395348837209305,17.790697674418606,18.6046511627907,2019,11,Nov,Autumn
2019-11-15,Mid Atlantic - Dominion,27629,18101,6397,3131,2660.1189270833333,0.008666666666666666,0.0,0.046511627906976744,3.4166666666666665,43.46666666666667,24.288888888888888,19.177777777777777,2019,11,Nov,Autumn
2019-11-16,Mid Atlantic - Dominion,26545,17778,5730,3037,2535.9721484375027,0.00046511627906976747,0.0,0.05128205128205128,10.4,48.18604651162791,27.232558139534884,20.953488372093023,2019,11,Nov,Autumn
2019-11-17,Mid Atlantic - Dominion,23502,17161,3500,2841,2581.082518229165,0.010930232558139534,0.0,0.0,14.3,43.69767441860465,27.441860465116278,16.25581395348837,2019,11,Nov,Autumn
2019-11-18,Mid Atlantic - Dominion,24907,16295,5358,3254,2654.301414062499,0.012093023255813955,0.0,0.0,6.733333333333333,44.361702127659576,30.266666666666666,13.755555555555556,2019,11,Nov,Autumn
2019-11-19,Mid Atlantic - Dominion,27578,16295,8169,3114,2550.1351510416657,0.07340425531914894,0.0,0.0,3.2399999999999998,46.787234042553195,34.340425531914896,12.446808510638299,2019,11,Nov,Autumn
2019-11-20,Mid Atlantic - Dominion,25683,16295,6955,2433,2565.9280677083348,0.0,0.0,0.0,6.62,48.86666666666667,34.93023255813954,13.790697674418604,2019,11,Nov,Autumn
2019-11-21,Mid Atlantic - Dominion,27927,15274,10189,2464,2553.5534973958333,0.002,0.0,0.0,5.266666666666667,49.888888888888886,31.11111111111111,18.77777777777778,2019,11,Nov,Autumn
2019-11-22,Mid Atlantic - Dominion,23791,14766,6315,2710,2504.1554947916666,0.03644444444444445,0.0,0.0,8.75,53.58139534883721,32.395348837209305,21.186046511627907,2019,11,Nov,Autumn
2019-11-23,Mid Atlantic - Dominion,22390,12369,7262,2759,2526.5852500000015,0.0995121951219512,0.010256410256410256,0.0,5.425,51.348837209302324,29.348837209302324,22.0,2019,11,Nov,Autumn
2019-11-24,Mid Atlantic - Dominion,19720,9913,7411,2396,2442.1794375000004,0.6161904761904763,0.2358974358974359,0.20512820512820512,12.950000000000001,45.74418604651163,30.627906976744185,15.116279069767442,2019,11,Nov,Autumn
2019-11-25,Mid Atlantic - Dominion,20318,10426,7038,2854,2575.800966145835,0.03853658536585366,0.004761904761904762,0.0,3.6,48.31818181818182,31.75,16.568181818181817,2019,11,Nov,Autumn
2019-11-26,Mid Atlantic - Dominion,17981,10124,5183,2674,2513.619403645833,0.0022222222222222222,0.0,0.0,2.966666666666667,56.31111111111111,30.41860465116279,25.72093023255814,2019,11,Nov,Autumn
2019-11-27,Mid Atlantic - Dominion,16999,10124,4424,2451,2462.560111979166,0.05906976744186047,0.0,0.0,8.15,59.82222222222222,33.111111111111114,26.711111111111112,2019,11,Nov,Autumn
2019-11-28,Mid Atlantic - Dominion,15155,9727,2872,2556,2303.345606770833,0.028837209302325587,0.0,0.0,15.783333333333337,57.16279069767442,37.325581395348834,19.837209302325583,2019,11,Nov,Autumn
2019-11-29,Mid Atlantic - Dominion,14444,9727,2392,2325,2445.8363203125014,0.0027906976744186047,0.0,0.0,8.833333333333332,45.83720930232558,31.86046511627907,13.976744186046512,2019,11,Nov,Autumn
2019-11-30,Mid Atlantic - Dominion,14286,9150,2731,2405,2455.4240911458332,0.06044444444444446,0.0,0.0,3.1999999999999997,44.18604651162791,31.714285714285715,12.476190476190476,2019,11,Nov,Autumn
2019-12-01,Mid Atlantic - Dominion,17617,9741,5484,2392,2564.7891328124974,0.45744186046511615,0.0024390243902439024,0.0,9.36,43.65853658536585,33.04651162790697,10.658536585365853,2019,12,Dec,Winter
2019-12-02,Mid Atlantic - Dominion,16525,9867,3687,2971,2750.9619140624986,0.4242222222222223,0.28095238095238095,0.23809523809523808,10.283333333333333,42.77777777777778,32.91489361702128,9.822222222222223,2019,12,Dec,Winter
2019-12-03,Mid Atlantic - Dominion,16386,9852,4356,2178,2765.785658854167,0.0802127659574468,0.326829268292683,0.441025641025641,10.233333333333334,39.53191489361702,31.893617021276597,7.638297872340425,2019,12,Dec,Winter
2019-12-04,Mid Atlantic - Dominion,18327,9834,5751,2742,2783.1513333333337,0.013478260869565216,0.08372093023255814,0.3333333333333333,5.949999999999999,39.93478260869565,30.152173913043477,9.782608695652174,2019,12,Dec,Winter
2019-12-05,Mid Atlantic - Dominion,17114,9834,4828,2452,2765.0058697916666,0.04133333333333334,0.31627906976744186,0.6190476190476191,9.1,42.31111111111111,31.75,10.545454545454545,2019,12,Dec,Winter
2019-12-06,Mid Atlantic - Dominion,18601,9834,5571,3196,2747.2549921874966,0.002093023255813953,0.0,0.425,5.933333333333334,44.83720930232558,27.906976744186046,16.930232558139537,2019,12,Dec,Winter
2019-12-07,Mid Atlantic - Dominion,17017,9713,4644,2660,2603.081322916668,0.02142857142857143,0.0,0.175,4.3999999999999995,48.23255813953488,27.488372093023255,20.74418604651163,2019,12,Dec,Winter
2019-12-08,Mid Atlantic - Dominion,16882,9628,4606,2648,2702.3997578124986,0.0004761904761904762,0.0,0.15384615384615385,3.2000000000000006,43.38095238095238,22.261904761904763,21.11904761904762,2019,12,Dec,Winter
2019-12-09,Mid Atlantic - Dominion,18369,9210,6401,2758,2664.850414062501,0.17595238095238092,0.0,0.11904761904761904,5.733333333333333,46.31111111111111,26.75,19.34090909090909,2019,12,Dec,Winter
2019-12-10,Mid Atlantic - Dominion,19904,9212,7967,2725,2501.1649947916667,0.5164444444444444,0.0,0.023809523809523808,11.566666666666668,54.22222222222222,38.68888888888889,15.533333333333333,2019,12,Dec,Winter
2019-12-11,Mid Atlantic - Dominion,18097,6711,7094,4292,2831.4940468750015,0.20822222222222225,0.2465116279069767,0.19047619047619047,6.783333333333334,53.15555555555556,28.42222222222222,24.733333333333334,2019,12,Dec,Winter
2019-12-12,Mid Atlantic - Dominion,17828,6711,6796,4321,3009.9918802083325,0.0017777777777777774,0.004651162790697674,0.0,3.9499999999999997,36.644444444444446,20.84090909090909,15.818181818181818,2019,12,Dec,Winter
2019-12-13,Mid Atlantic - Dominion,14507,6197,5781,2529,2904.895997395835,0.18844444444444441,0.0,0.0,7.883333333333334,40.15909090909091,22.386363636363637,17.772727272727273,2019,12,Dec,Winter
2019-12-14,Mid Atlantic - Dominion,14648,5480,6523,2645,2477.574640625001,0.3670000000000001,0.0,0.0,10.4,44.25581395348837,30.86046511627907,13.395348837209303,2019,12,Dec,Winter
2019-12-15,Mid Atlantic - Dominion,13390,5490,5401,2499,2491.244249999997,0.23224999999999998,0.09268292682926829,0.1,12.399999999999999,48.116279069767444,36.883720930232556,11.232558139534884,2019,12,Dec,Winter
2019-12-16,Mid Atlantic - Dominion,13969,5503,6871,1595,2877.9076640624985,0.07199999999999995,0.3357142857142857,0.14634146341463414,3.9333333333333336,44.51111111111111,32.06666666666667,12.444444444444445,2019,12,Dec,Winter
2019-12-17,Mid Atlantic - Dominion,15519,5368,7693,2458,2871.118596354163,0.38444444444444453,0.011627906976744186,0.09523809523809523,8.116666666666665,41.08888888888889,33.0,8.088888888888889,2019,12,Dec,Winter
2019-12-18,Mid Atlantic - Dominion,13581,4508,6353,2720,2980.169697916665,0.07777777777777777,0.07380952380952381,0.09523809523809523,10.783333333333333,42.666666666666664,25.733333333333334,16.933333333333334,2019,12,Dec,Winter
2019-12-19,Mid Atlantic - Dominion,11854,4391,4680,2783,3286.7531171875,0.01377777777777778,0.30465116279069765,0.3142857142857143,8.783333333333333,34.666666666666664,16.866666666666667,17.8,2019,12,Dec,Winter
2019-12-20,Mid Atlantic - Dominion,11874,3953,4728,3193,3153.1718359375004,0.0,0.0,0.325,4.133333333333333,32.523809523809526,15.857142857142858,16.666666666666668,2019,12,Dec,Winter
2019-12-21,Mid Atlantic - Dominion,7440,2033,3792,1615,2984.0771718750025,0.0,0.0,0.3,1.75,39.72093023255814,19.023255813953487,20.697674418604652,2019,12,Dec,Winter
2019-12-22,Mid Atlantic - Dominion,7265,1398,4519,1348,2814.6961223958333,0.0,0.0,0.2,3.5500000000000003,41.06976744186046,20.6046511627907,20.46511627906977,2019,12,Dec,Winter
2019-12-23,Mid Atlantic - Dominion,7188,1398,4223,1567,2770.8701302083336,0.005116279069767442,0.0,0.15,3.6833333333333336,47.58139534883721,22.11627906976744,25.46511627906977,2019,12,Dec,Winter
2019-12-24,Mid Atlantic - Dominion,4174,484,2044,1646,2555.505776041667,0.0037209302325581397,0.0,0.10256410256410256,5.066666666666667,52.476190476190474,28.047619047619047,24.428571428571427,2019,12,Dec,Winter
2019-12-25,Mid Atlantic - Dominion,3914,484,1780,1650,2512.937234374999,0.0,0.0,0.1,1.7166666666666668,52.48837209302326,24.697674418604652,27.790697674418606,2019,12,Dec,Winter
2019-12-26,Mid Atlantic - Dominion,6279,484,3747,2048,2648.2373411458316,0.0,0.0,0.10526315789473684,2.8833333333333333,51.65,25.475,26.175,2019,12,Dec,Winter
2019-12-27,Mid Atlantic - Dominion,7696,484,3810,3402,2510.3912265625013,0.002325581395348837,0.0,0.05,3.633333333333333,55.2093023255814,30.558139534883722,24.651162790697676,2019,12,Dec,Winter
2019-12-28,Mid Atlantic - Dominion,7915,484,3897,3534,2320.7970468750004,0.002926829268292683,0.0,0.0,2.716666666666667,54.68292682926829,34.853658536585364,19.829268292682926,2019,12,Dec,Winter
2019-12-29,Mid Atlantic - Dominion,7430,484,2672,4274,2385.6500807291654,0.07302325581395346,0.0,0.0,4.8,56.86046511627907,34.30232558139535,22.558139534883722,2019,12,Dec,Winter
2019-12-30,Mid Atlantic - Dominion,6608,484,3202,2922,2457.7029114583324,0.3925581395348837,0.0,0.0,10.383333333333333,54.2093023255814,41.25581395348837,12.953488372093023,2019,12,Dec,Winter
2019-12-31,Mid Atlantic - Dominion,6923,484,2722,3717,2478.369880208333,0.10651162790697673,0.0,0.0,5.3,54.58139534883721,36.53488372093023,18.046511627906977,2019,12,Dec,Winter
2020-01-01,Mid Atlantic - Dominion,6756,469,4424,1863,2488.2208020833323,0.019523809523809527,0.13333333333333333,0.09523809523809523,8.683333333333334,46.0,32.51162790697674,13.488372093023257,2020,1,Jan,Winter
2020-01-02,Mid Atlantic - Dominion,4905,469,1900,2536,2717.1465182291663,0.0,0.0,0.047619047619047616,4.25,43.627906976744185,25.186046511627907,18.441860465116278,2020,1,Jan,Winter
2020-01-03,Mid Atlantic - Dominion,5479,1391,2545,1543,2519.870906249999,0.18697674418604657,0.08571428571428572,0.0,5.3500000000000005,49.0,30.13953488372093,18.86046511627907,2020,1,Jan,Winter
2020-01-04,Mid Atlantic - Dominion,6989,2096,2890,2003,2315.194096354167,0.25449999999999995,0.0,0.0,3.8333333333333335,50.906976744186046,43.2093023255814,7.6976744186046515,2020,1,Jan,Winter
2020-01-05,Mid Atlantic - Dominion,6064,2146,2036,1882,2548.8163880208335,0.11674999999999995,0.15714285714285714,0.14285714285714285,12.383333333333333,52.325581395348834,32.53488372093023,19.790697674418606,2020,1,Jan,Winter
2020-01-06,Mid Atlantic - Dominion,6507,2006,2501,2000,2728.5280937499997,0.07568181818181817,0.22000000000000006,0.31555555555555553,6.150000000000001,42.48888888888889,29.2,13.28888888888889,2020,1,Jan,Winter
2020-01-07,Mid Atlantic - Dominion,9242,2006,5349,1887,2892.962296875001,0.048444444444444436,0.07727272727272728,0.14285714285714285,4.333333333333333,47.15555555555556,27.22222222222222,19.933333333333334,2020,1,Jan,Winter
2020-01-08,Mid Atlantic - Dominion,7506,2006,3169,2331,2929.2327265625004,0.16377777777777777,1.2799999999999998,1.2045454545454546,10.5,39.422222222222224,26.377777777777776,13.044444444444444,2020,1,Jan,Winter
2020-01-09,Mid Atlantic - Dominion,8751,2006,4893,1852,3016.717190104164,0.004186046511627906,0.05714285714285714,0.5853658536585366,4.283333333333333,39.06976744186046,19.232558139534884,19.837209302325583,2020,1,Jan,Winter
2020-01-10,Mid Atlantic - Dominion,6934,2115,3115,1704,2722.229716145833,0.0,0.0,0.3902439024390244,6.783333333333334,41.883720930232556,20.093023255813954,21.790697674418606,2020,1,Jan,Winter
2020-01-11,Mid Atlantic - Dominion,8691,2706,3698,2287,2239.4107265624984,0.03906976744186046,0.0,0.0,8.466666666666667,56.55813953488372,35.27906976744186,21.27906976744186,2020,1,Jan,Winter
2020-01-12,Mid Atlantic - Dominion,7917,2706,2921,2290,2101.403562499999,0.487906976744186,0.0,0.0,12.766666666666666,67.06976744186046,45.27906976744186,21.790697674418606,2020,1,Jan,Winter
2020-01-13,Mid Atlantic - Dominion,12242,2796,6736,2710,2505.3685755208326,0.0,0.0,0.0,4.916666666666667,60.17777777777778,36.08888888888889,24.08888888888889,2020,1,Jan,Winter
2020-01-14,Mid Atlantic - Dominion,10377,2796,5443,2138,2608.207289062499,0.04978723404255319,0.0,0.0,2.8666666666666667,50.51063829787234,35.51063829787234,15.0,2020,1,Jan,Winter
2020-01-15,Mid Atlantic - Dominion,11003,2796,6045,2162,2479.127005208334,0.05,0.0,0.0,4.05,50.1063829787234,37.59574468085106,12.51063829787234,2020,1,Jan,Winter
2020-01-16,Mid Atlantic - Dominion,14569,2796,9207,2566,2550.332744791668,0.0325,0.0,0.0,11.733333333333334,55.02272727272727,37.75,17.272727272727273,2020,1,Jan,Winter
2020-01-17,Mid Atlantic - Dominion,11443,2796,6621,2026,2952.8581380208325,0.029777777777777778,0.25116279069767444,0.18604651162790697,12.083333333333334,47.644444444444446,23.41860465116279,23.697674418604652,2020,1,Jan,Winter
2020-01-18,Mid Atlantic - Dominion,9939,2796,5145,1998,2965.227721354166,0.05428571428571429,0.10975609756097561,0.24390243902439024,6.516666666666666,36.0,21.232558139534884,14.767441860465116,2020,1,Jan,Winter
2020-01-19,Mid Atlantic - Dominion,6299,2796,1433,2070,2622.4370833333337,0.28047619047619043,0.5975609756097561,0.7560975609756098,8.266666666666667,42.74418604651163,24.372093023255815,18.372093023255815,2020,1,Jan,Winter
2020-01-20,Mid Atlantic - Dominion,6578,2796,1846,1936,3117.5450338541636,0.006904761904761906,0.18536585365853658,0.6153846153846154,10.566666666666668,37.04651162790697,17.558139534883722,19.488372093023255,2020,1,Jan,Winter
2020-01-21,Mid Atlantic - Dominion,6175,2808,1442,1925,3196.8499869791685,0.0004761904761904762,0.013953488372093023,0.4878048780487805,5.733333333333333,30.533333333333335,14.577777777777778,15.955555555555556,2020,1,Jan,Winter
2020-01-22,Mid Atlantic - Dominion,6036,2808,1138,2090,3089.842729166667,0.000851063829787234,0.0,0.38636363636363635,2.216666666666667,32.702127659574465,14.319148936170214,18.382978723404257,2020,1,Jan,Winter
2020-01-23,Mid Atlantic - Dominion,8948,2808,3826,2314,3020.9901848958307,0.0,0.0,0.29545454545454547,1.7666666666666666,40.87234042553192,15.25531914893617,25.617021276595743,2020,1,Jan,Winter
2020-01-24,Mid Atlantic - Dominion,7778,2796,2171,2811,2706.7667083333326,0.023404255319148942,0.0,0.18181818181818182,4.783333333333333,44.148936170212764,21.53191489361702,22.617021276595743,2020,1,Jan,Winter
2020-01-25,Mid Atlantic - Dominion,8849,2796,3608,2445,2445.3451041666663,0.9622499999999997,0.05238095238095238,0.0975609756097561,10.566666666666666,48.906976744186046,31.674418604651162,17.232558139534884,2020,1,Jan,Winter
2020-01-26,Mid Atlantic - Dominion,6947,2796,2244,1907,2501.2666875,0.17475000000000004,0.047619047619047616,0.04878048780487805,6.266666666666666,45.325581395348834,32.58139534883721,12.744186046511627,2020,1,Jan,Winter
2020-01-27,Mid Atlantic - Dominion,7862,2796,3183,1883,2746.637690104168,0.05954545454545455,0.06818181818181818,0.046511627906976744,7.716666666666668,42.644444444444446,31.511111111111113,11.133333333333333,2020,1,Jan,Winter
2020-01-28,Mid Atlantic - Dominion,6862,2796,2235,1831,2759.815164062504,0.015319148936170214,0.06818181818181818,0.046511627906976744,7.783333333333334,43.191489361702125,33.42553191489362,9.76595744680851,2020,1,Jan,Winter
2020-01-29,Mid Atlantic - Dominion,7321,2416,2355,2550,2794.988544270834,0.002127659574468085,0.018181818181818184,0.046511627906976744,6.883333333333333,41.46808510638298,30.5531914893617,10.914893617021276,2020,1,Jan,Winter
2020-01-30,Mid Atlantic - Dominion,7265,2416,2514,2335,2932.2328463541653,0.005106382978723404,0.0,0.046511627906976744,5.316666666666666,41.361702127659576,22.19148936170213,19.170212765957448,2020,1,Jan,Winter
2020-01-31,Mid Atlantic - Dominion,8047,2416,3463,2168,2824.059346354166,0.017555555555555557,0.0,0.046511627906976744,2.6166666666666667,38.93333333333333,24.68888888888889,14.244444444444444,2020,1,Jan,Winter
2020-02-01,Mid Atlantic - Dominion,9123,1711,5103,2309,2573.787151041669,0.026000000000000006,0.0,0.0,2.5,41.76744186046512,30.25581395348837,11.511627906976743,2020,2,Feb,Winter
2020-02-02,Mid Atlantic - Dominion,7391,1755,3502,2134,2491.5769401041653,0.06449999999999997,0.28292682926829266,0.225,5.8999999999999995,43.30232558139535,31.46511627906977,11.837209302325581,2020,2,Feb,Winter
2020-02-03,Mid Atlantic - Dominion,9172,1913,4988,2271,2464.718028645831,0.012000000000000002,0.023809523809523808,0.06976744186046512,4.116666666666667,52.93617021276596,32.266666666666666,20.622222222222224,2020,2,Feb,Winter
2020-02-04,Mid Atlantic - Dominion,9043,1879,4914,2250,2405.3870859375024,0.01872340425531915,0.0,0.0,3.5833333333333326,62.12765957446808,38.702127659574465,23.425531914893618,2020,2,Feb,Winter
2020-02-05,Mid Atlantic - Dominion,9320,1879,5707,1734,2551.534825520835,0.11288888888888884,0.0,0.0,9.05,59.022222222222226,39.977777777777774,19.044444444444444,2020,2,Feb,Winter
2020-02-06,Mid Atlantic - Dominion,10458,1879,6917,1662,2682.4492239583337,0.5188888888888888,0.0,0.0,6.800000000000001,47.577777777777776,36.17777777777778,11.4,2020,2,Feb,Winter
2020-02-07,Mid Atlantic - Dominion,9114,1879,3787,3448,2596.8476015624983,0.8713333333333335,0.19999999999999998,0.18604651162790697,13.0,51.723404255319146,35.61702127659574,16.106382978723403,2020,2,Feb,Winter
2020-02-08,Mid Atlantic - Dominion,11550,1879,4621,5050,2646.184578125,0.19476190476190472,0.39999999999999997,0.3902439024390244,8.575,44.73170731707317,26.302325581395348,18.21951219512195,2020,2,Feb,Winter
2020-02-09,Mid Atlantic - Dominion,8272,1893,3513,2866,2556.865302083333,0.01023809523809524,0.2268292682926829,0.4634146341463415,5.800000000000001,39.51162790697674,25.6046511627907,13.906976744186046,2020,2,Feb,Winter
2020-02-10,Mid Atlantic - Dominion,7044,1691,3666,1687,2654.1066744791665,0.16904761904761895,0.0,0.046511627906976744,11.116666666666667,47.06666666666667,30.372093023255815,15.953488372093023,2020,2,Feb,Winter
2020-02-11,Mid Atlantic - Dominion,8666,1691,5042,1933,2510.717611979167,0.4646808510638294,0.0,0.0,3.8666666666666667,49.148936170212764,40.212765957446805,8.936170212765957,2020,2,Feb,Winter
2020-02-12,Mid Atlantic - Dominion,7412,1771,3475,2166,2589.2039765624995,0.12804347826086956,0.0,0.0,4.883333333333333,51.723404255319146,35.680851063829785,16.04255319148936,2020,2,Feb,Winter
2020-02-13,Mid Atlantic - Dominion,7568,1439,4142,1987,2628.2714921875,0.3504545454545455,0.15348837209302324,0.09302325581395349,9.483333333333333,47.977777777777774,35.15555555555556,12.822222222222223,2020,2,Feb,Winter
2020-02-14,Mid Atlantic - Dominion,5459,1439,1626,2394,2796.97915625,0.08148936170212766,0.07906976744186048,0.13953488372093023,11.016666666666667,50.680851063829785,27.02127659574468,23.659574468085108,2020,2,Feb,Winter
2020-02-15,Mid Atlantic - Dominion,8123,1439,2003,4681,2915.440052083331,0.0018604651162790694,0.09268292682926829,0.0975609756097561,7.466666666666666,32.674418604651166,11.325581395348838,21.348837209302324,2020,2,Feb,Winter
2020-02-16,Mid Atlantic - Dominion,8265,1439,3910,2916,2617.5550000000007,0.0,0.0,0.046511627906976744,6.425,37.91111111111111,15.244444444444444,22.666666666666668,2020,2,Feb,Winter
2020-02-17,Mid Atlantic - Dominion,10295,2305,4164,3826,2542.4314453124994,0.0027906976744186047,0.0,0.0,5.050000000000001,47.55555555555556,27.813953488372093,19.674418604651162,2020,2,Feb,Winter
2020-02-18,Mid Atlantic - Dominion,13172,2305,7020,3847,2562.6426875000006,0.023111111111111114,0.023255813953488372,0.0,6.566666666666667,52.97872340425532,29.361702127659573,23.617021276595743,2020,2,Feb,Winter
2020-02-19,Mid Atlantic - Dominion,10619,2305,4268,4046,2540.668124999999,0.08755555555555557,0.0,0.0,10.883333333333335,52.266666666666666,34.48888888888889,17.77777777777778,2020,2,Feb,Winter
2020-02-20,Mid Atlantic - Dominion,9004,2681,2096,4227,2893.833122395836,0.0,0.0,0.0,4.583333333333333,44.82222222222222,25.288888888888888,19.533333333333335,2020,2,Feb,Winter
