region,plot_date,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,mw,year,month,month_name,season
Mid Atlantic - Dominion,2015-05-26,14627,9827,3328,1472,3544.3025865384625,2015,5,May,Spring
Mid Atlantic - Dominion,2015-05-27,15001,9827,3336,1838,3714.1734551282066,2015,5,May,Spring
Mid Atlantic - Dominion,2015-06-03,12035,5635,5506,894,2435.6779861111136,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-04,14090,5508,7496,1086,2435.7054166666667,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-05,13062,5508,6562,992,2468.9442666666678,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-06,12099,4160,6674,1265,2448.288105555557,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-07,11766,4160,6467,1139,2373.3698527777774,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-08,10999,4202,5393,1404,2880.999750000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-09,11327,4219,4548,2560,3068.7309611111095,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-10,10815,4183,4503,2129,3048.614605555554,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-11,8907,3976,2792,2139,3454.042505555554,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-12,8975,3921,2608,2446,3669.7143611111114,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-13,10457,3803,5159,1495,3306.3511027777763,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-14,9988,3754,4766,1468,3233.245894444445,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-15,7457,120,5722,1615,3528.4735916666673,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-16,8486,120,5742,2624,3582.2094472222216,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-17,7645,120,5148,2377,3213.7008722222217,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-18,8452,81,6656,1715,3087.96774722222,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-19,7100,81,5050,1969,3267.953450000001,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-20,8396,81,6020,2295,3024.719633333334,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-21,6747,81,4087,2579,3231.619022222222,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-22,8037,81,3347,4609,3588.1616888888884,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-23,10167,81,6283,3803,3708.943877777783,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-24,9027,81,4543,4403,3220.43304166667,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-25,8859,81,4936,3842,3081.0412749999978,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-26,9539,81,6705,2753,2978.492419444444,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-27,13260,81,11128,2051,2572.284058333335,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-28,9602,33,7481,2088,2503.5496361111113,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-29,5491,33,3959,1499,2801.4174805555535,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-06-30,6076,33,3360,2683,3092.430808333334,2015,6,Jun,Summer
Mid Atlantic - Dominion,2015-07-01,6400,33,3946,2421,3171.602166666668,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-02,5452,33,3108,2311,2872.177630555555,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-03,5475,33,2597,2845,2693.5454166666664,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-04,5112,33,2149,2930,2571.275263888887,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-05,4475,33,1562,2880,2731.293391666669,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-06,4167,33,1452,2682,3266.0001416666673,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-07,5379,33,1565,3781,3563.6587777777763,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-08,5853,33,1748,4072,3535.0389833333325,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-09,5091,33,2769,2289,3486.683305555556,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-10,4892,33,3367,1492,3340.9022111111094,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-11,8917,33,6889,1995,3010.4897583333322,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-12,6639,33,4804,1802,2986.2331388888892,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-13,5087,33,3110,1944,3274.2859500000022,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-14,6054,33,2870,3151,3391.656086111112,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-15,6754,54,2987,3713,3241.530011111112,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-16,7490,33,3923,3534,2959.157105555556,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-17,8572,33,5192,3347,3023.6423194444424,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-18,8304,33,4371,3900,3201.620380555558,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-19,8388,33,4177,4178,3604.7515305555553,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-20,6690,66,2403,4221,4020.3163916666654,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-21,8408,131,3644,4633,3720.3768555555575,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-22,8093,196,3962,3935,3254.3895861111096,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-23,8743,131,4605,4007,3103.7667805555575,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-24,11136,131,6817,4188,3107.526547222222,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-25,10660,131,6632,3897,3024.8233611111114,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-26,12035,131,9897,2007,3191.806788888886,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-27,7146,131,3795,3220,3468.7082888888913,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-28,8380,131,4369,3880,3654.0872416666684,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-29,6939,131,3213,3595,3730.045530555552,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-30,5406,131,2380,2895,3688.3973555555567,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-07-31,7146,131,3282,3733,3441.5247499999996,2015,7,Jul,Summer
Mid Atlantic - Dominion,2015-08-01,6340,98,3238,3004,3179.5326805555565,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-02,6426,98,4102,2226,3081.6262944444425,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-03,4670,98,1936,2636,3495.7946361111103,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-04,4574,98,2180,2296,3614.8722305555543,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-05,6976,98,3656,3222,3426.6012555555517,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-06,10995,98,7247,3650,3157.7146138888907,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-07,12950,98,9099,3753,3030.842316666667,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-08,13267,98,10013,3156,2834.4949777777783,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-09,9412,98,6259,3055,2854.525394444444,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-10,6393,163,3923,2307,3000.048677777778,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-11,5981,163,4142,1676,3200.4360500000003,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-12,6875,228,4639,2008,3130.213391666668,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-13,10996,163,8918,1915,3029.045883333333,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-14,5887,163,3861,1863,3085.027066666665,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-15,5558,163,3307,2088,3087.59493888889,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-16,4782,163,2762,1857,3206.408569444446,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-17,4417,164,2027,2226,3653.734880555559,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-18,3955,164,1798,1993,3595.505163888888,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-19,6917,164,4415,2338,3589.058030555557,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-20,6324,99,4422,1803,3546.2846416666644,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-21,6041,99,4005,1937,3302.549230555555,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-22,5526,99,3439,1988,2840.0265333333323,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-23,5876,99,3747,2030,2782.4182055555557,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-24,6058,99,3139,2820,3316.8267583333345,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-25,6217,99,3268,2850,3316.736652777775,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-26,8798,99,5501,3198,2986.99185277778,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-27,8807,99,5757,2951,2879.5232305555573,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-28,8297,99,5334,2864,2887.972505555556,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-29,8073,98,5086,2889,2837.447519444444,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-30,5794,98,2616,3080,3007.3247111111123,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-08-31,3990,98,980,2912,3455.220094444441,2015,8,Aug,Summer
Mid Atlantic - Dominion,2015-09-01,6034,122,3224,2688,3558.3604555555585,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-02,5906,122,2388,3396,3537.622799999998,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-03,5264,122,2465,2677,3603.88852222222,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-04,5815,122,3221,2472,3500.2909666666646,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-05,7239,122,4901,2216,3020.911155555559,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-06,9834,122,7538,2174,2793.7910722222214,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-07,5786,171,3344,2271,3105.658222222224,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-08,5634,182,3530,1922,3620.5157194444437,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-09,6680,182,4411,2087,3750.141936111109,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-10,7306,182,4972,2152,3296.016486111112,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-11,11150,182,9495,1473,3030.1667722222246,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-12,13091,3436,8422,1233,2659.644155555556,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-13,15542,3938,10026,1578,2425.272108333333,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-14,13130,6487,5184,1459,2532.8048361111123,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-15,13753,6487,5451,1815,2695.779572222222,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-16,14498,6722,5726,2050,2848.9239083333314,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-17,13509,6722,5053,1734,2934.542397222223,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-18,16126,8117,6400,1609,2936.258702777778,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-19,17400,8807,7404,1189,2802.337199999998,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-20,15444,8378,5671,1395,2575.4849583333335,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-21,16897,9994,5303,1600,2552.1070527777783,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-22,17296,9974,4777,2545,2563.7681444444443,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-23,17633,10199,4612,2822,2600.224747222222,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-24,18423,10169,5421,2833,2602.9258861111116,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-25,18496,10839,4472,3185,2534.642552777778,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-26,20859,12289,5231,3339,2238.5790222222226,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-27,20258,11926,5425,2907,2234.3492833333335,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-28,21087,13620,5055,2412,2708.721027777778,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-29,22671,13623,5613,3435,2927.614497222222,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-09-30,23701,13980,5283,4438,2883.1256250000006,2015,9,Sep,Autumn
Mid Atlantic - Dominion,2015-10-01,24004,14460,6371,3173,2431.1113916666654,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-02,20972,14899,3114,2959,2380.941180555555,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-03,22474,15604,3876,2994,2288.366727777778,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-04,21587,16511,3082,1994,2190.471333333334,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-05,25336,18405,5079,1852,2363.360875,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-06,25108,18170,4695,2243,2394.4979000000003,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-07,25802,18233,5751,1818,2422.9562194444447,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-08,25469,18970,4917,1582,2438.9403722222223,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-09,26845,19349,5803,1693,2495.1071055555553,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-10,26494,19379,5661,1454,2135.6133666666683,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-11,24256,19069,4717,470,2103.5432222222216,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-12,24415,18850,4499,1066,2367.432841666668,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-13,24956,17859,5649,1448,2445.147655555555,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-14,24652,17925,4705,2022,2388.563413888888,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-15,27124,18410,5131,3583,2360.838827777776,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-16,29780,18629,8374,2777,2341.218808333333,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-17,30057,20450,6355,3252,2211.48386111111,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-18,32155,20728,8368,3059,2326.2198388888905,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-19,31326,22569,5182,3575,2619.111147222222,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-20,30763,22148,5364,3251,2522.8166611111105,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-21,30586,21022,6226,3338,2456.4105694444434,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-22,29792,21209,5425,3158,2439.588236111113,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-23,28440,19994,5957,2489,2349.5802944444445,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-24,29463,20035,5806,3622,2214.390597222221,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-25,29372,20456,5336,3580,2174.8065166666665,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-26,29325,19177,6540,3608,2426.7417694444443,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-27,27959,18451,7125,2383,2528.711236111111,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-28,27265,17833,6793,2639,2531.608616666668,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-29,28109,17714,7586,2809,2437.3389944444452,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-30,29785,20264,7166,2355,2388.366188888889,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-10-31,33586,22121,9416,2049,2281.3350555555544,2015,10,Oct,Autumn
Mid Atlantic - Dominion,2015-11-01,29015,21082,5675,2258,2202.5282400000024,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-02,26804,21277,3595,1932,2458.1304611111113,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-03,27140,20316,4664,2160,2508.9270972222216,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-04,28974,20682,5834,2458,2497.1181388888886,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-05,29181,20322,6063,2796,2530.9521805555564,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-06,27761,20005,5236,2520,2562.884197222222,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-07,28855,19731,6905,2219,2265.0264361111113,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-08,27695,19209,5532,2954,2248.425600000002,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-09,27344,19328,5705,2311,2613.8870722222196,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-10,28989,18933,7250,2806,2535.8474611111096,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-11,27375,18933,5824,2618,2469.660808333332,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-12,25162,18710,4117,2335,2518.4552249999997,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-13,25522,18680,3214,3628,2441.106474999998,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-14,26164,17014,5977,3173,2376.0867388888896,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-15,24716,15766,5556,3394,2356.812577777778,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-16,26009,15589,5757,4663,2489.682736111111,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-17,24997,14624,6249,4124,2496.6078361111104,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-18,25599,13420,6837,5342,2495.6490805555554,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-19,24533,12499,8003,4031,2463.926322222222,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-20,23386,11974,7446,3966,2442.0874333333327,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-21,18387,10795,5632,1960,2426.7420388888886,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-22,16035,10758,3255,2022,2447.6365472222237,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-23,14991,10378,2619,1994,2876.2998444444447,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-24,15239,10896,2021,2322,2846.804633333334,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-25,14238,10500,2188,1550,2757.421219444445,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-26,12355,9231,1588,1536,2349.250972222221,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-27,12880,9208,2544,1128,2303.110038888889,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-28,13538,8009,4490,1039,2253.80694722222,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-29,12155,7760,3230,1165,2339.3446611111112,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-11-30,13591,8165,4601,825,2745.8140805555536,2015,11,Nov,Autumn
Mid Atlantic - Dominion,2015-12-01,12418,7325,3194,1899,2711.0493277777778,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-02,12838,7280,2812,2746,2610.9473277777774,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-03,14902,7156,4585,3161,2681.4276999999984,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-04,14953,6557,5112,3284,2749.4665916666654,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-05,15223,6639,6363,2221,2632.085794444443,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-06,14131,6450,5310,2371,2615.773952777778,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-07,14272,6245,5389,2638,2788.9963000000016,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-08,15113,5945,6520,2648,2791.6380249999993,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-09,12576,5234,4681,2661,2824.778472222223,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-10,13592,4390,6363,2839,2632.97645,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-11,14667,4280,7500,2887,2569.070663888889,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-12,14536,2761,9486,2289,2316.0143055555554,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-13,12704,2656,7964,2084,2244.0570083333337,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-14,12258,2487,7928,1843,2489.510897222223,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-15,12544,1683,9543,1318,2470.391491666666,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-16,14163,1683,10350,2130,2585.3603138888866,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-17,15303,1748,11313,2242,2618.7137749999997,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-18,12574,1683,8535,2356,2679.5734583333333,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-19,11175,1525,7352,2298,2777.679936111112,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-20,10434,1525,7164,1745,2735.533155555556,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-21,9421,1525,6520,1376,2778.967430555557,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-22,9128,1525,6855,748,2581.6434333333336,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-23,9045,1525,5890,1630,2522.5146,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-24,7603,1525,4312,1766,2375.055066666665,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-25,6207,1525,3742,940,2213.042833333333,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-26,6865,1525,4342,998,2219.381402777777,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-27,7460,1525,4702,1233,2231.2915583333333,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-28,7723,1525,5123,1075,2579.4381333333326,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-29,8405,1525,6014,866,2602.357519444444,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-30,7178,1525,3873,1780,2534.787402777778,2015,12,Dec,Winter
Mid Atlantic - Dominion,2015-12-31,5063,1525,2827,711,2450.5619583333337,2015,12,Dec,Winter
Mid Atlantic - Dominion,2016-01-01,4480,1525,1796,1159,2497.63028611111,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-02,6389,1537,4010,842,2619.118880555557,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-03,5247,1537,2936,774,2630.784252777779,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-04,4880,1537,2524,819,3141.6061277777767,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-05,6133,1542,1617,2974,3525.1710888888856,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-06,6013,757,2999,2257,3331.257002777775,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-07,6740,752,2925,3063,3019.8196694444446,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-08,5232,751,2888,1593,2845.5855138888896,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-09,7177,751,4333,2093,2545.142399999999,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-10,5705,751,2730,2224,2413.993833333333,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-11,4546,249,2458,1839,3069.1773027777813,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-12,4300,254,1761,2285,3211.671777777778,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-13,5046,254,3089,1703,3376.798869444444,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-14,9308,249,5541,3518,3120.969733333331,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-15,6931,237,4378,2316,2877.9780472222196,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-16,7415,237,4793,2385,2580.495016666666,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-17,5374,250,4265,859,2837.9566222222224,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-18,2978,322,1316,1340,3465.633991666665,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-19,4820,200,2016,2604,3769.0278638888913,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-20,5807,200,1507,4100,3534.3066916666658,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-21,5823,200,2215,3408,3373.7192611111077,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-22,5711,200,2722,2789,3558.275330555559,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-23,5086,200,2186,2700,3424.4702277777787,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-24,10008,200,2043,7765,3146.534911111111,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-25,9288,200,3654,5434,3268.7292555555546,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-26,8058,200,3476,4382,3019.572705555556,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-27,7956,200,4876,2880,2959.1981527777784,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-28,6785,200,3986,2599,3139.320016666669,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-29,9867,200,7678,1989,3094.2295972222228,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-30,9492,200,7439,1853,2914.0948611111103,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-01-31,7968,218,6376,1374,2595.999236111112,2016,1,Jan,Winter
Mid Atlantic - Dominion,2016-02-01,6141,457,4469,1215,2681.8172833333347,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-02,5791,344,4253,1194,2757.3295083333333,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-03,7349,343,5862,1144,2744.087075,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-04,7780,342,5885,1553,2667.6606611111115,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-05,6487,407,3957,2123,2946.5274499999987,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-06,8270,1117,4704,2449,2871.4718416666665,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-07,7047,1117,4145,1785,2825.3456944444447,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-08,6581,826,3598,2157,2956.6526611111112,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-09,7648,826,4469,2353,3089.0018777777796,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-10,6393,871,4518,1004,3224.4490305555564,2016,2,Feb,Winter
Mid Atlantic - Dominion,2016-02-11,5962,777,3986,1199,3528.9169111111105,2016,2,Feb,Winter
