station_dt_key|date|station|PRCP|SNOW|SNWD|AWND|TMAX|TMIN
GHCND:USW00014734_2016-04-16|2016-04-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|68.0|41.0
GHCND:USW00014734_2016-04-17|2016-04-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|3.8|73.0|42.0
GHCND:USW00014734_2016-04-18|2016-04-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.5|81.0|47.0
GHCND:USW00014734_2016-04-19|2016-04-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.3|74.0|54.0
GHCND:USW00014734_2016-04-20|2016-04-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|69.0|50.0
GHCND:USW00014734_2016-04-21|2016-04-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.9|77.0|44.0
GHCND:USW00014734_2016-04-22|2016-04-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|83.0|61.0
GHCND:USW00014734_2016-04-23|2016-04-23T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|12.8|73.0|54.0
GHCND:USW00014734_2016-04-24|2016-04-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|72.0|45.0
GHCND:USW00014734_2016-04-25|2016-04-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.4|68.0|48.0
GHCND:USW00014734_2016-04-26|2016-04-26T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|8.1|68.0|46.0
GHCND:USW00014734_2016-04-27|2016-04-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|67.0|46.0
GHCND:USW00014734_2016-04-28|2016-04-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|58.0|47.0
GHCND:USW00014734_2016-04-29|2016-04-29T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|7.8|57.0|47.0
GHCND:USW00014734_2016-04-30|2016-04-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|63.0|44.0
GHCND:USW00014734_2016-05-01|2016-05-01T00:00:00|GHCND:USW00014734|0.21|0.0|0.0|6.9|51.0|43.0
GHCND:USW00014734_2016-05-02|2016-05-02T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|4.5|61.0|45.0
GHCND:USW00014734_2016-05-03|2016-05-03T00:00:00|GHCND:USW00014734|0.59|0.0|0.0|6.5|55.0|51.0
GHCND:USW00014734_2016-05-04|2016-05-04T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|9.6|58.0|49.0
GHCND:USW00014734_2016-05-05|2016-05-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.0|59.0|46.0
GHCND:USW00014734_2016-05-06|2016-05-06T00:00:00|GHCND:USW00014734|0.62|0.0|0.0|10.5|54.0|49.0
GHCND:USW00014734_2016-05-07|2016-05-07T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|5.1|59.0|48.0
GHCND:USW00014734_2016-05-08|2016-05-08T00:00:00|GHCND:USW00014734|0.11|0.0|0.0|10.3|68.0|47.0
GHCND:USW00014734_2016-05-09|2016-05-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.8|75.0|45.0
GHCND:USW00014734_2016-05-10|2016-05-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.7|62.0|46.0
GHCND:USW00014734_2016-05-11|2016-05-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|74.0|49.0
GHCND:USW00014734_2016-05-12|2016-05-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.4|77.0|54.0
GHCND:USW00014734_2016-05-13|2016-05-13T00:00:00|GHCND:USW00014734|0.29|0.0|0.0|4.3|66.0|58.0
GHCND:USW00014734_2016-05-14|2016-05-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|76.0|56.0
GHCND:USW00014734_2016-05-15|2016-05-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|16.1|59.0|44.0
GHCND:USW00014734_2016-05-16|2016-05-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.4|69.0|40.0
GHCND:USW00014734_2016-05-17|2016-05-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.4|66.0|52.0
GHCND:USW00014734_2016-05-18|2016-05-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|67.0|50.0
GHCND:USW00014734_2016-05-19|2016-05-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|3.8|72.0|54.0
GHCND:USW00014734_2016-05-20|2016-05-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|76.0|52.0
GHCND:USW00014734_2016-05-21|2016-05-21T00:00:00|GHCND:USW00014734|0.08|0.0|0.0|4.7|64.0|54.0
GHCND:USW00014734_2016-05-22|2016-05-22T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|6.5|70.0|52.0
GHCND:USW00014734_2016-05-23|2016-05-23T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|5.8|76.0|53.0
GHCND:USW00014734_2016-05-24|2016-05-24T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|4.7|77.0|58.0
GHCND:USW00014734_2016-05-25|2016-05-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|91.0|57.0
GHCND:USW00014734_2016-05-26|2016-05-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|93.0|64.0
GHCND:USW00014734_2016-05-27|2016-05-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|89.0|70.0
GHCND:USW00014734_2016-05-28|2016-05-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|96.0|71.0
GHCND:USW00014734_2016-05-29|2016-05-29T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|8.3|88.0|69.0
GHCND:USW00014734_2016-05-30|2016-05-30T00:00:00|GHCND:USW00014734|1.57|0.0|0.0|6.5|83.0|69.0
GHCND:USW00014734_2016-05-31|2016-05-31T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|85.0|71.0
GHCND:USW00014734_2016-06-01|2016-06-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|84.0|67.0
GHCND:USW00014734_2016-06-02|2016-06-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|72.0|63.0
GHCND:USW00014734_2016-06-03|2016-06-03T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|4.3|70.0|63.0
GHCND:USW00014734_2016-06-04|2016-06-04T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|5.6|85.0|65.0
GHCND:USW00014734_2016-06-05|2016-06-05T00:00:00|GHCND:USW00014734|0.94|0.0|0.0|6.9|74.0|66.0
GHCND:USW00014734_2016-06-06|2016-06-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.6|86.0|66.0
GHCND:USW00014734_2016-06-07|2016-06-07T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|11.4|87.0|64.0
GHCND:USW00014734_2016-06-08|2016-06-08T00:00:00|GHCND:USW00014734|0.51|0.0|0.0|12.5|69.0|54.0
GHCND:USW00014734_2016-06-09|2016-06-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.2|75.0|53.0
GHCND:USW00014734_2016-06-10|2016-06-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.6|80.0|56.0
GHCND:USW00014734_2016-06-11|2016-06-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.1|91.0|55.0
GHCND:USW00014734_2016-06-12|2016-06-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|19.9|88.0|63.0
GHCND:USW00014734_2016-06-13|2016-06-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.4|76.0|57.0
GHCND:USW00014734_2016-06-14|2016-06-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|82.0|59.0
GHCND:USW00014734_2016-06-15|2016-06-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|87.0|59.0
GHCND:USW00014734_2016-06-16|2016-06-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.5|77.0|67.0
GHCND:USW00014734_2016-06-17|2016-06-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|79.0|63.0
GHCND:USW00014734_2016-06-18|2016-06-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|86.0|58.0
GHCND:USW00014734_2016-06-19|2016-06-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|88.0|63.0
GHCND:USW00014734_2016-06-20|2016-06-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.5|85.0|65.0
GHCND:USW00014734_2016-06-21|2016-06-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|91.0|73.0
GHCND:USW00014734_2016-06-22|2016-06-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|90.0|67.0
GHCND:USW00014734_2016-06-23|2016-06-23T00:00:00|GHCND:USW00014734||||4.5||
GHCND:USW00014734_2016-06-23|2016-06-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0||83.0|69.0
GHCND:USW00014734_2016-06-24|2016-06-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|83.0|68.0
GHCND:USW00014734_2016-06-25|2016-06-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|82.0|64.0
GHCND:USW00014734_2016-06-26|2016-06-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|86.0|65.0
GHCND:USW00014734_2016-06-27|2016-06-27T00:00:00|GHCND:USW00014734|0.37|0.0|0.0|9.2|87.0|64.0
GHCND:USW00014734_2016-06-28|2016-06-28T00:00:00|GHCND:USW00014734|0.39|0.0|0.0|5.8|78.0|69.0
GHCND:USW00014734_2016-06-29|2016-06-29T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|8.3|87.0|68.0
GHCND:USW00014734_2016-06-30|2016-06-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|88.0|67.0
GHCND:USW00014734_2016-07-01|2016-07-01T00:00:00|GHCND:USW00014734|0.2|0.0|0.0|7.4|80.0|70.0
GHCND:USW00014734_2016-07-02|2016-07-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|80.0|66.0
GHCND:USW00014734_2016-07-03|2016-07-03T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|83.0|63.0
GHCND:USW00014734_2016-07-04|2016-07-04T00:00:00|GHCND:USW00014734|0.46|0.0|0.0|8.3|84.0|62.0
GHCND:USW00014734_2016-07-05|2016-07-05T00:00:00|GHCND:USW00014734|0.17|0.0|0.0|7.2|89.0|70.0
GHCND:USW00014734_2016-07-06|2016-07-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.1|95.0|74.0
GHCND:USW00014734_2016-07-07|2016-07-07T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|7.6|95.0|77.0
GHCND:USW00014734_2016-07-08|2016-07-08T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|9.6|90.0|69.0
GHCND:USW00014734_2016-07-09|2016-07-09T00:00:00|GHCND:USW00014734|0.49|0.0|0.0|7.6|71.0|66.0
GHCND:USW00014734_2016-07-10|2016-07-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|84.0|67.0
GHCND:USW00014734_2016-07-11|2016-07-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|84.0|65.0
GHCND:USW00014734_2016-07-12|2016-07-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|84.0|67.0
GHCND:USW00014734_2016-07-13|2016-07-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|88.0|69.0
GHCND:USW00014734_2016-07-14|2016-07-14T00:00:00|GHCND:USW00014734|0.12|0.0|0.0|6.5|91.0|76.0
GHCND:USW00014734_2016-07-15|2016-07-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.4|94.0|78.0
GHCND:USW00014734_2016-07-16|2016-07-16T00:00:00|GHCND:USW00014734|0.57|0.0|0.0|6.9|91.0|75.0
GHCND:USW00014734_2016-07-17|2016-07-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|93.0|73.0
GHCND:USW00014734_2016-07-18|2016-07-18T00:00:00|GHCND:USW00014734|0.23|0.0|0.0|11.0|95.0|72.0
GHCND:USW00014734_2016-07-19|2016-07-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.9|85.0|72.0
GHCND:USW00014734_2016-07-20|2016-07-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|86.0|66.0
GHCND:USW00014734_2016-07-21|2016-07-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|92.0|69.0
GHCND:USW00014734_2016-07-22|2016-07-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.8|97.0|73.0
GHCND:USW00014734_2016-07-23|2016-07-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.6|98.0|80.0
GHCND:USW00014734_2016-07-24|2016-07-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|96.0|73.0
GHCND:USW00014734_2016-07-25|2016-07-25T00:00:00|GHCND:USW00014734|1.84|0.0|0.0|9.2|99.0|73.0
GHCND:USW00014734_2016-07-26|2016-07-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|93.0|72.0
GHCND:USW00014734_2016-07-27|2016-07-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|93.0|73.0
