station_dt_key|date|station|PRCP|SNOW|SNWD|AWND|TMAX|TMIN
GHCND:USW00014734_2017-02-10|2017-02-10T00:00:00|GHCND:USW00014734|0.0|0.0|5.9|13.0|32.0|18.0
GHCND:USW00014734_2017-02-11|2017-02-11T00:00:00|GHCND:USW00014734|0.0|0.0|5.1|4.5|48.0|30.0
GHCND:USW00014734_2017-02-12|2017-02-12T00:00:00|GHCND:USW00014734|0.43|0.1|3.1|8.1|40.0|32.0
GHCND:USW00014734_2017-02-13|2017-02-13T00:00:00|GHCND:USW00014734|0.0|0.0|2.0|21.0|38.0|30.0
GHCND:USW00014734_2017-02-14|2017-02-14T00:00:00|GHCND:USW00014734|0.0|0.0|2.0|8.1|42.0|27.0
GHCND:USW00014734_2017-02-15|2017-02-15T00:00:00|GHCND:USW00014734|0.0|0.0|1.2|8.1|52.0|32.0
GHCND:USW00014734_2017-02-16|2017-02-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|18.6|38.0|29.0
GHCND:USW00014734_2017-02-17|2017-02-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.2|44.0|27.0
GHCND:USW00014734_2017-02-18|2017-02-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|66.0|30.0
GHCND:USW00014734_2017-02-19|2017-02-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|69.0|47.0
GHCND:USW00014734_2017-02-20|2017-02-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.0|56.0|37.0
GHCND:USW00014734_2017-02-21|2017-02-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|46.0|30.0
GHCND:USW00014734_2017-02-22|2017-02-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.7|59.0|41.0
GHCND:USW00014734_2017-02-23|2017-02-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|67.0|43.0
GHCND:USW00014734_2017-02-24|2017-02-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|74.0|53.0
GHCND:USW00014734_2017-02-25|2017-02-25T00:00:00|GHCND:USW00014734|0.54|0.0|0.0|9.8|66.0|46.0
GHCND:USW00014734_2017-02-26|2017-02-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.9|46.0|32.0
GHCND:USW00014734_2017-02-27|2017-02-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|55.0|30.0
GHCND:USW00014734_2017-02-28|2017-02-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.0|60.0|44.0
GHCND:USW00014734_2017-03-01|2017-03-01T00:00:00|GHCND:USW00014734|0.16|0.0|0.0|12.3|73.0|52.0
GHCND:USW00014734_2017-03-02|2017-03-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|23.5|65.0|36.0
GHCND:USW00014734_2017-03-03|2017-03-03T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.9|42.0|25.0
GHCND:USW00014734_2017-03-04|2017-03-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|18.3|32.0|17.0
GHCND:USW00014734_2017-03-05|2017-03-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|38.0|14.0
GHCND:USW00014734_2017-03-06|2017-03-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|44.0|22.0
GHCND:USW00014734_2017-03-07|2017-03-07T00:00:00|GHCND:USW00014734|0.09|0.0|0.0|3.4|57.0|42.0
GHCND:USW00014734_2017-03-08|2017-03-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.6|62.0|49.0
GHCND:USW00014734_2017-03-09|2017-03-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.9|65.0|49.0
GHCND:USW00014734_2017-03-10|2017-03-10T00:00:00|GHCND:USW00014734|0.26|2.4|0.0|16.3|49.0|24.0
GHCND:USW00014734_2017-03-11|2017-03-11T00:00:00|GHCND:USW00014734|0.0|0.0|1.2|17.4|31.0|18.0
GHCND:USW00014734_2017-03-12|2017-03-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.7|32.0|20.0
GHCND:USW00014734_2017-03-13|2017-03-13T00:00:00|GHCND:USW00014734|0.0|0.1|0.0|7.4|37.0|20.0
GHCND:USW00014734_2017-03-14|2017-03-14T00:00:00|GHCND:USW00014734|1.15|6.9|3.9|22.6|32.0|22.0
GHCND:USW00014734_2017-03-15|2017-03-15T00:00:00|GHCND:USW00014734|0.0|0.0|5.1|19.2|27.0|20.0
GHCND:USW00014734_2017-03-16|2017-03-16T00:00:00|GHCND:USW00014734|0.0|0.0|5.1|15.2|41.0|23.0
GHCND:USW00014734_2017-03-17|2017-03-17T00:00:00|GHCND:USW00014734|0.0|0.0|3.9|10.7|47.0|26.0
GHCND:USW00014734_2017-03-18|2017-03-18T00:00:00|GHCND:USW00014734|0.05|0.0|3.1|9.2|39.0|28.0
GHCND:USW00014734_2017-03-19|2017-03-19T00:00:00|GHCND:USW00014734|0.0|0.0|3.1|13.4|48.0|33.0
GHCND:USW00014734_2017-03-20|2017-03-20T00:00:00|GHCND:USW00014734|0.0|0.0|1.2|10.5|55.0|34.0
GHCND:USW00014734_2017-03-21|2017-03-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|62.0|42.0
GHCND:USW00014734_2017-03-22|2017-03-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|19.5|49.0|24.0
GHCND:USW00014734_2017-03-23|2017-03-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|45.0|23.0
GHCND:USW00014734_2017-03-24|2017-03-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.6|58.0|31.0
GHCND:USW00014734_2017-03-25|2017-03-25T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|8.5|62.0|44.0
GHCND:USW00014734_2017-03-26|2017-03-26T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|9.4|44.0|39.0
GHCND:USW00014734_2017-03-27|2017-03-27T00:00:00|GHCND:USW00014734|0.23|0.0|0.0|4.9|56.0|39.0
GHCND:USW00014734_2017-03-27|2017-03-27T00:00:00|GHCND:USW00014734||||||
GHCND:USW00014734_2017-03-28|2017-03-28T00:00:00|GHCND:USW00014734|0.99|0.0|0.0|7.8|49.0|41.0
GHCND:USW00014734_2017-03-29|2017-03-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.2|61.0|41.0
GHCND:USW00014734_2017-03-30|2017-03-30T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|7.6|52.0|35.0
GHCND:USW00014734_2017-03-31|2017-03-31T00:00:00|GHCND:USW00014734|2.06|0.0|0.0|12.1|42.0|38.0
GHCND:USW00014734_2017-04-01|2017-04-01T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|15.7|50.0|36.0
GHCND:USW00014734_2017-04-02|2017-04-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.2|65.0|41.0
GHCND:USW00014734_2017-04-03|2017-04-03T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|5.4|62.0|44.0
GHCND:USW00014734_2017-04-04|2017-04-04T00:00:00|GHCND:USW00014734|1.22|0.0|0.0|8.1|53.0|47.0
GHCND:USW00014734_2017-04-05|2017-04-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|63.0|45.0
GHCND:USW00014734_2017-04-06|2017-04-06T00:00:00|GHCND:USW00014734|0.76|0.0|0.0|12.5|50.0|42.0
GHCND:USW00014734_2017-04-07|2017-04-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|18.1|50.0|40.0
GHCND:USW00014734_2017-04-08|2017-04-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.4|60.0|40.0
GHCND:USW00014734_2017-04-09|2017-04-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|70.0|40.0
GHCND:USW00014734_2017-04-10|2017-04-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.4|82.0|48.0
GHCND:USW00014734_2017-04-11|2017-04-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|84.0|56.0
GHCND:USW00014734_2017-04-12|2017-04-12T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|7.8|78.0|59.0
GHCND:USW00014734_2017-04-13|2017-04-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.2|66.0|48.0
GHCND:USW00014734_2017-04-14|2017-04-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|64.0|44.0
GHCND:USW00014734_2017-04-15|2017-04-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|67.0|47.0
GHCND:USW00014734_2017-04-16|2017-04-16T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|15.0|87.0|58.0
GHCND:USW00014734_2017-04-17|2017-04-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|75.0|58.0
GHCND:USW00014734_2017-04-18|2017-04-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.0|64.0|48.0
GHCND:USW00014734_2017-04-19|2017-04-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.3|52.0|46.0
GHCND:USW00014734_2017-04-20|2017-04-20T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|4.7|67.0|51.0
GHCND:USW00014734_2017-04-21|2017-04-21T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|8.5|57.0|49.0
GHCND:USW00014734_2017-04-22|2017-04-22T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|9.2|57.0|50.0
GHCND:USW00014734_2017-04-23|2017-04-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|65.0|44.0
GHCND:USW00014734_2017-04-24|2017-04-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.5|59.0|47.0
GHCND:USW00014734_2017-04-25|2017-04-25T00:00:00|GHCND:USW00014734|0.88|0.0|0.0|15.2|56.0|51.0
GHCND:USW00014734_2017-04-26|2017-04-26T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|8.7|62.0|53.0
GHCND:USW00014734_2017-04-27|2017-04-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.8|69.0|55.0
GHCND:USW00014734_2017-04-28|2017-04-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|86.0|55.0
GHCND:USW00014734_2017-04-29|2017-04-29T00:00:00|GHCND:USW00014734|0.16|0.0|0.0|13.6|86.0|65.0
GHCND:USW00014734_2017-04-30|2017-04-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.3|69.0|51.0
GHCND:USW00014734_2017-05-01|2017-05-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|75.0|50.0
GHCND:USW00014734_2017-05-02|2017-05-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|17.2|76.0|63.0
GHCND:USW00014734_2017-05-03|2017-05-03T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|16.1|67.0|49.0
GHCND:USW00014734_2017-05-04|2017-05-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|61.0|44.0
GHCND:USW00014734_2017-05-05|2017-05-05T00:00:00|GHCND:USW00014734|3.05|0.0|0.0|10.5|60.0|53.0
GHCND:USW00014734_2017-05-06|2017-05-06T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|11.9|66.0|53.0
GHCND:USW00014734_2017-05-07|2017-05-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|58.0|47.0
GHCND:USW00014734_2017-05-08|2017-05-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.3|60.0|43.0
GHCND:USW00014734_2017-05-09|2017-05-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|64.0|45.0
GHCND:USW00014734_2017-05-10|2017-05-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.9|64.0|49.0
GHCND:USW00014734_2017-05-11|2017-05-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|62.0|46.0
GHCND:USW00014734_2017-05-12|2017-05-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|62.0|45.0
GHCND:USW00014734_2017-05-13|2017-05-13T00:00:00|GHCND:USW00014734|1.79|0.0|0.0|12.3|53.0|43.0
GHCND:USW00014734_2017-05-14|2017-05-14T00:00:00|GHCND:USW00014734|0.09|0.0|0.0|13.6|70.0|44.0
GHCND:USW00014734_2017-05-15|2017-05-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|18.1|71.0|53.0
GHCND:USW00014734_2017-05-16|2017-05-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|81.0|55.0
GHCND:USW00014734_2017-05-17|2017-05-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|92.0|59.0
GHCND:USW00014734_2017-05-18|2017-05-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|94.0|74.0
GHCND:USW00014734_2017-05-19|2017-05-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|93.0|66.0
GHCND:USW00014734_2017-05-20|2017-05-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.1|66.0|53.0
GHCND:USW00014734_2017-05-21|2017-05-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|66.0|51.0
GHCND:USW00014734_2017-05-22|2017-05-22T00:00:00|GHCND:USW00014734|0.7|0.0|0.0|4.5|60.0|55.0
GHCND:USW00014734_2017-05-23|2017-05-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|70.0|56.0
GHCND:USW00014734_2017-05-24|2017-05-24T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|7.2|70.0|57.0
GHCND:USW00014734_2017-05-25|2017-05-25T00:00:00|GHCND:USW00014734|0.95|0.0|0.0|10.1|59.0|56.0
GHCND:USW00014734_2017-05-26|2017-05-26T00:00:00|GHCND:USW00014734|0.15|0.0|0.0|11.2|76.0|55.0
GHCND:USW00014734_2017-05-27|2017-05-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|74.0|58.0
GHCND:USW00014734_2017-05-28|2017-05-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|71.0|58.0
GHCND:USW00014734_2017-05-29|2017-05-29T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|6.7|61.0|57.0
GHCND:USW00014734_2017-05-30|2017-05-30T00:00:00|GHCND:USW00014734|0.18|0.0|0.0|6.7|59.0|55.0
GHCND:USW00014734_2017-05-31|2017-05-31T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|6.9|80.0|58.0
GHCND:USW00014734_2017-06-01|2017-06-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|82.0|61.0
GHCND:USW00014734_2017-06-02|2017-06-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|80.0|58.0
GHCND:USW00014734_2017-06-03|2017-06-03T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|10.7|76.0|55.0
GHCND:USW00014734_2017-06-04|2017-06-04T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|6.3|70.0|54.0
GHCND:USW00014734_2017-06-05|2017-06-05T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|6.9|71.0|56.0
GHCND:USW00014734_2017-06-06|2017-06-06T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|9.8|60.0|53.0
GHCND:USW00014734_2017-06-07|2017-06-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|70.0|52.0
GHCND:USW00014734_2017-06-08|2017-06-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|72.0|54.0
GHCND:USW00014734_2017-06-09|2017-06-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|84.0|52.0
GHCND:USW00014734_2017-06-10|2017-06-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.4|88.0|61.0
GHCND:USW00014734_2017-06-11|2017-06-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.2|94.0|67.0
GHCND:USW00014734_2017-06-12|2017-06-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|97.0|69.0
GHCND:USW00014734_2017-06-13|2017-06-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|99.0|72.0
GHCND:USW00014734_2017-06-14|2017-06-14T00:00:00|GHCND:USW00014734|0.17|0.0|0.0|7.6|83.0|69.0
GHCND:USW00014734_2017-06-15|2017-06-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|74.0|65.0
GHCND:USW00014734_2017-06-16|2017-06-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|71.0|64.0
GHCND:USW00014734_2017-06-17|2017-06-17T00:00:00|GHCND:USW00014734|1.24|0.0|0.0|5.1|73.0|64.0
GHCND:USW00014734_2017-06-18|2017-06-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|89.0|68.0
GHCND:USW00014734_2017-06-19|2017-06-19T00:00:00|GHCND:USW00014734|1.51|0.0|0.0|13.9|91.0|69.0
GHCND:USW00014734_2017-06-20|2017-06-20T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|12.5|87.0|69.0
GHCND:USW00014734_2017-06-21|2017-06-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.2|87.0|68.0
GHCND:USW00014734_2017-06-22|2017-06-22T00:00:00|GHCND:USW00014734|0.0|0.0||6.7||
GHCND:USW00014734_2017-06-22|2017-06-22T00:00:00|GHCND:USW00014734|||0.0||84.0|65.0
GHCND:USW00014734_2017-06-23|2017-06-23T00:00:00|GHCND:USW00014734|0.41|0.0|0.0|12.8|87.0|77.0
GHCND:USW00014734_2017-06-24|2017-06-24T00:00:00|GHCND:USW00014734|1.56|0.0|0.0|12.1|88.0|69.0
GHCND:USW00014734_2017-06-25|2017-06-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|86.0|68.0
GHCND:USW00014734_2017-06-26|2017-06-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.3|82.0|64.0
GHCND:USW00014734_2017-06-27|2017-06-27T00:00:00|GHCND:USW00014734|0.15|0.0|0.0|8.1|80.0|62.0
GHCND:USW00014734_2017-06-28|2017-06-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|81.0|58.0
GHCND:USW00014734_2017-06-29|2017-06-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|86.0|64.0
GHCND:USW00014734_2017-06-30|2017-06-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.9|91.0|73.0
GHCND:USW00014734_2017-07-01|2017-07-01T00:00:00|GHCND:USW00014734|0.47|0.0|0.0|9.6|85.0|71.0
GHCND:USW00014734_2017-07-02|2017-07-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|90.0|69.0
GHCND:USW00014734_2017-07-03|2017-07-03T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|90.0|71.0
GHCND:USW00014734_2017-07-04|2017-07-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|88.0|71.0
GHCND:USW00014734_2017-07-05|2017-07-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|85.0|69.0
GHCND:USW00014734_2017-07-06|2017-07-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|78.0|71.0
GHCND:USW00014734_2017-07-07|2017-07-07T00:00:00|GHCND:USW00014734|2.15|0.0|0.0|8.3|83.0|66.0
GHCND:USW00014734_2017-07-08|2017-07-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.6|87.0|68.0
GHCND:USW00014734_2017-07-09|2017-07-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|84.0|68.0
GHCND:USW00014734_2017-07-10|2017-07-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|87.0|64.0
GHCND:USW00014734_2017-07-11|2017-07-11T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|8.1|89.0|74.0
GHCND:USW00014734_2017-07-12|2017-07-12T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|11.2|91.0|76.0
GHCND:USW00014734_2017-07-13|2017-07-13T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|9.6|93.0|73.0
GHCND:USW00014734_2017-07-14|2017-07-14T00:00:00|GHCND:USW00014734|0.3|0.0|0.0|6.7|73.0|66.0
GHCND:USW00014734_2017-07-15|2017-07-15T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|8.7|88.0|67.0
GHCND:USW00014734_2017-07-16|2017-07-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|87.0|68.0
GHCND:USW00014734_2017-07-17|2017-07-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|85.0|70.0
GHCND:USW00014734_2017-07-18|2017-07-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|87.0|72.0
GHCND:USW00014734_2017-07-19|2017-07-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|95.0|75.0
GHCND:USW00014734_2017-07-20|2017-07-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|98.0|76.0
GHCND:USW00014734_2017-07-21|2017-07-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|94.0|75.0
GHCND:USW00014734_2017-07-22|2017-07-22T00:00:00|GHCND:USW00014734|0.39|0.0|0.0|7.4|92.0|71.0
GHCND:USW00014734_2017-07-23|2017-07-23T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|5.8|81.0|70.0
GHCND:USW00014734_2017-07-24|2017-07-24T00:00:00|GHCND:USW00014734|0.9|0.0|0.0|11.4|75.0|65.0
GHCND:USW00014734_2017-07-25|2017-07-25T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|7.6|73.0|62.0
GHCND:USW00014734_2017-07-26|2017-07-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|76.0|66.0
GHCND:USW00014734_2017-07-27|2017-07-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|80.0|64.0
GHCND:USW00014734_2017-07-28|2017-07-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.1|85.0|71.0
