station_dt_key|date|station|PRCP|SNOW|SNWD|AWND|TMAX|TMIN
GHCND:USW00014734_2020-01-19|2020-01-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|45.0|28.0
GHCND:USW00014734_2020-01-20|2020-01-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.2|33.0|21.0
GHCND:USW00014734_2020-01-21|2020-01-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.7|35.0|20.0
GHCND:USW00014734_2020-01-22|2020-01-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|3.8|41.0|22.0
GHCND:USW00014734_2020-01-23|2020-01-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|3.4|47.0|24.0
GHCND:USW00014734_2020-01-24|2020-01-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.7|52.0|32.0
GHCND:USW00014734_2020-01-25|2020-01-25T00:00:00|GHCND:USW00014734|0.88|0.0|0.0|11.4|52.0|39.0
GHCND:USW00014734_2020-01-26|2020-01-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|48.0|34.0
GHCND:USW00014734_2020-01-27|2020-01-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.1|47.0|32.0
GHCND:USW00014734_2020-01-28|2020-01-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.8|45.0|37.0
GHCND:USW00014734_2020-01-29|2020-01-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.0|42.0|27.0
GHCND:USW00014734_2020-01-30|2020-01-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|37.0|23.0
GHCND:USW00014734_2020-01-31|2020-01-31T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|4.7|44.0|29.0
GHCND:USW00014734_2020-02-01|2020-02-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.3|44.0|36.0
GHCND:USW00014734_2020-02-02|2020-02-02T00:00:00|GHCND:USW00014734|0.09|0.0|0.0|8.1|44.0|35.0
GHCND:USW00014734_2020-02-03|2020-02-03T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|58.0|35.0
GHCND:USW00014734_2020-02-04|2020-02-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.7|59.0|41.0
GHCND:USW00014734_2020-02-05|2020-02-05T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|10.1|53.0|40.0
GHCND:USW00014734_2020-02-06|2020-02-06T00:00:00|GHCND:USW00014734|0.62|0.0|0.0|6.9|42.0|36.0
GHCND:USW00014734_2020-02-07|2020-02-07T00:00:00|GHCND:USW00014734|0.28|0.0|0.0|15.4|60.0|33.0
GHCND:USW00014734_2020-02-08|2020-02-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.9|43.0|29.0
GHCND:USW00014734_2020-02-09|2020-02-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|46.0|28.0
GHCND:USW00014734_2020-02-10|2020-02-10T00:00:00|GHCND:USW00014734|0.35|0.0|0.0|9.6|47.0|41.0
GHCND:USW00014734_2020-02-11|2020-02-11T00:00:00|GHCND:USW00014734|0.29|0.0|0.0|5.8|50.0|44.0
GHCND:USW00014734_2020-02-12|2020-02-12T00:00:00|GHCND:USW00014734|0.19|0.0|0.0|10.1|47.0|36.0
GHCND:USW00014734_2020-02-13|2020-02-13T00:00:00|GHCND:USW00014734|0.27|0.0|0.0|5.6|44.0|36.0
GHCND:USW00014734_2020-02-14|2020-02-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.4|40.0|18.0
GHCND:USW00014734_2020-02-15|2020-02-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|31.0|12.0
GHCND:USW00014734_2020-02-16|2020-02-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|46.0|28.0
GHCND:USW00014734_2020-02-17|2020-02-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.9|53.0|34.0
GHCND:USW00014734_2020-02-18|2020-02-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|49.0|39.0
GHCND:USW00014734_2020-02-19|2020-02-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|50.0|32.0
GHCND:USW00014734_2020-02-20|2020-02-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.2|37.0|25.0
GHCND:USW00014734_2020-02-21|2020-02-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.4|37.0|20.0
GHCND:USW00014734_2020-02-22|2020-02-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|51.0|24.0
GHCND:USW00014734_2020-02-23|2020-02-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|58.0|29.0
GHCND:USW00014734_2020-02-24|2020-02-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.7|62.0|35.0
GHCND:USW00014734_2020-02-25|2020-02-25T00:00:00|GHCND:USW00014734|0.16|0.0|0.0|4.5|51.0|46.0
GHCND:USW00014734_2020-02-26|2020-02-26T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|7.2|49.0|45.0
GHCND:USW00014734_2020-02-27|2020-02-27T00:00:00|GHCND:USW00014734|0.32|0.0|0.0|21.9|47.0|31.0
GHCND:USW00014734_2020-02-28|2020-02-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|18.1|43.0|29.0
GHCND:USW00014734_2020-02-29|2020-02-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.8|36.0|26.0
GHCND:USW00014734_2020-03-01|2020-03-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.1|46.0|24.0
GHCND:USW00014734_2020-03-02|2020-03-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|62.0|33.0
GHCND:USW00014734_2020-03-03|2020-03-03T00:00:00|GHCND:USW00014734|0.24|0.0|0.0|8.1|59.0|48.0
GHCND:USW00014734_2020-03-04|2020-03-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|18.1|58.0|44.0
GHCND:USW00014734_2020-03-05|2020-03-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.7|54.0|40.0
GHCND:USW00014734_2020-03-06|2020-03-06T00:00:00|GHCND:USW00014734|0.36|0.0|0.0|9.6|47.0|34.0
GHCND:USW00014734_2020-03-07|2020-03-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.9|49.0|36.0
GHCND:USW00014734_2020-03-08|2020-03-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|60.0|31.0
GHCND:USW00014734_2020-03-09|2020-03-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.9|74.0|38.0
GHCND:USW00014734_2020-03-10|2020-03-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|68.0|49.0
GHCND:USW00014734_2020-03-11|2020-03-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|57.0|43.0
GHCND:USW00014734_2020-03-12|2020-03-12T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|6.0|49.0|39.0
GHCND:USW00014734_2020-03-13|2020-03-13T00:00:00|GHCND:USW00014734|0.29|0.0|0.0|13.2|72.0|48.0
GHCND:USW00014734_2020-03-14|2020-03-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.2|58.0|42.0
GHCND:USW00014734_2020-03-15|2020-03-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|55.0|39.0
GHCND:USW00014734_2020-03-16|2020-03-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|44.0|31.0
GHCND:USW00014734_2020-03-17|2020-03-17T00:00:00|GHCND:USW00014734|0.22|0.0|0.0|8.1|55.0|42.0
GHCND:USW00014734_2020-03-18|2020-03-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|53.0|41.0
GHCND:USW00014734_2020-03-19|2020-03-19T00:00:00|GHCND:USW00014734|1.12|0.0|0.0|7.6|52.0|41.0
GHCND:USW00014734_2020-03-20|2020-03-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|80.0|46.0
GHCND:USW00014734_2020-03-21|2020-03-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|67.0|39.0
GHCND:USW00014734_2020-03-22|2020-03-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.5|44.0|33.0
GHCND:USW00014734_2020-03-23|2020-03-23T00:00:00|GHCND:USW00014734|1.13|0.0|0.0|13.2|41.0|37.0
GHCND:USW00014734_2020-03-24|2020-03-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|57.0|36.0
GHCND:USW00014734_2020-03-25|2020-03-25T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|11.6|46.0|40.0
GHCND:USW00014734_2020-03-26|2020-03-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|61.0|34.0
GHCND:USW00014734_2020-03-27|2020-03-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|70.0|49.0
GHCND:USW00014734_2020-03-27|2020-03-27T00:00:00|GHCND:USW00014734||||||49.0
GHCND:USW00014734_2020-03-28|2020-03-28T00:00:00|GHCND:USW00014734|0.23|0.0|0.0|8.7|53.0|45.0
GHCND:USW00014734_2020-03-29|2020-03-29T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|12.3|49.0|45.0
GHCND:USW00014734_2020-03-30|2020-03-30T00:00:00|GHCND:USW00014734|0.11|0.0|0.0|4.7|50.0|45.0
GHCND:USW00014734_2020-03-31|2020-03-31T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|6.0|47.0|41.0
GHCND:USW00014734_2020-04-01|2020-04-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.3|57.0|39.0
GHCND:USW00014734_2020-04-02|2020-04-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|19.5|60.0|38.0
GHCND:USW00014734_2020-04-03|2020-04-03T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|17.7|56.0|45.0
GHCND:USW00014734_2020-04-04|2020-04-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|61.0|46.0
GHCND:USW00014734_2020-04-05|2020-04-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|2.9|64.0|44.0
GHCND:USW00014734_2020-04-06|2020-04-06T00:00:00|GHCND:USW00014734|0.06|0.0|0.0|8.9|68.0|48.0
GHCND:USW00014734_2020-04-07|2020-04-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|68.0|52.0
GHCND:USW00014734_2020-04-08|2020-04-08T00:00:00|GHCND:USW00014734|0.22|0.0|0.0|8.9|69.0|49.0
GHCND:USW00014734_2020-04-09|2020-04-09T00:00:00|GHCND:USW00014734|0.06|0.0|0.0|12.5|64.0|40.0
GHCND:USW00014734_2020-04-10|2020-04-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|21.9|50.0|37.0
GHCND:USW00014734_2020-04-11|2020-04-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.6|56.0|37.0
GHCND:USW00014734_2020-04-12|2020-04-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|65.0|37.0
GHCND:USW00014734_2020-04-13|2020-04-13T00:00:00|GHCND:USW00014734|1.69|0.0|0.0|17.2|69.0|55.0
GHCND:USW00014734_2020-04-14|2020-04-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.2|60.0|47.0
GHCND:USW00014734_2020-04-15|2020-04-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.3|54.0|42.0
GHCND:USW00014734_2020-04-16|2020-04-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.4|51.0|37.0
GHCND:USW00014734_2020-04-17|2020-04-17T00:00:00|GHCND:USW00014734|0.07|0.0|0.0|8.7|51.0|32.0
GHCND:USW00014734_2020-04-18|2020-04-18T00:00:00|GHCND:USW00014734|0.16|0.0|0.0|9.6|47.0|40.0
GHCND:USW00014734_2020-04-19|2020-04-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.8|63.0|33.0
GHCND:USW00014734_2020-04-20|2020-04-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|56.0|42.0
GHCND:USW00014734_2020-04-21|2020-04-21T00:00:00|GHCND:USW00014734|0.17|0.0|0.0|13.4|62.0|40.0
GHCND:USW00014734_2020-04-22|2020-04-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.2|53.0|36.0
GHCND:USW00014734_2020-04-23|2020-04-23T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|5.8|52.0|40.0
GHCND:USW00014734_2020-04-24|2020-04-24T00:00:00|GHCND:USW00014734|0.59|0.0|0.0|11.2|50.0|42.0
GHCND:USW00014734_2020-04-25|2020-04-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.9|64.0|41.0
GHCND:USW00014734_2020-04-26|2020-04-26T00:00:00|GHCND:USW00014734|0.11|0.0|0.0|12.8|51.0|42.0
GHCND:USW00014734_2020-04-27|2020-04-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.3|52.0|40.0
GHCND:USW00014734_2020-04-28|2020-04-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|68.0|40.0
GHCND:USW00014734_2020-04-29|2020-04-29T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|9.2|56.0|49.0
GHCND:USW00014734_2020-04-30|2020-04-30T00:00:00|GHCND:USW00014734|0.47|0.0|0.0|14.3|59.0|50.0
GHCND:USW00014734_2020-05-01|2020-05-01T00:00:00|GHCND:USW00014734|0.12|0.0|0.0|8.7|68.0|53.0
GHCND:USW00014734_2020-05-02|2020-05-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|75.0|51.0
GHCND:USW00014734_2020-05-03|2020-05-03T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|10.5|80.0|55.0
GHCND:USW00014734_2020-05-04|2020-05-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.8|74.0|49.0
GHCND:USW00014734_2020-05-05|2020-05-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.7|64.0|46.0
GHCND:USW00014734_2020-05-06|2020-05-06T00:00:00|GHCND:USW00014734|0.15|0.0|0.0|6.9|54.0|46.0
GHCND:USW00014734_2020-05-07|2020-05-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.4|68.0|44.0
GHCND:USW00014734_2020-05-08|2020-05-08T00:00:00|GHCND:USW00014734|0.43|0.0|0.0|8.1|58.0|37.0
GHCND:USW00014734_2020-05-09|2020-05-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|20.4|50.0|34.0
GHCND:USW00014734_2020-05-10|2020-05-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|17.0|65.0|35.0
GHCND:USW00014734_2020-05-11|2020-05-11T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|12.1|64.0|44.0
GHCND:USW00014734_2020-05-12|2020-05-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|62.0|44.0
GHCND:USW00014734_2020-05-13|2020-05-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|66.0|41.0
GHCND:USW00014734_2020-05-14|2020-05-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.8|67.0|43.0
GHCND:USW00014734_2020-05-15|2020-05-15T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|12.5|86.0|59.0
GHCND:USW00014734_2020-05-16|2020-05-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|78.0|60.0
GHCND:USW00014734_2020-05-17|2020-05-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|67.0|55.0
GHCND:USW00014734_2020-05-18|2020-05-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|69.0|55.0
GHCND:USW00014734_2020-05-19|2020-05-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.1|68.0|55.0
GHCND:USW00014734_2020-05-20|2020-05-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.3|66.0|50.0
GHCND:USW00014734_2020-05-21|2020-05-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.8|66.0|47.0
GHCND:USW00014734_2020-05-22|2020-05-22T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|4.7|77.0|52.0
GHCND:USW00014734_2020-05-23|2020-05-23T00:00:00|GHCND:USW00014734|0.79|0.0|0.0|7.4|71.0|55.0
GHCND:USW00014734_2020-05-24|2020-05-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|68.0|53.0
GHCND:USW00014734_2020-05-25|2020-05-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.5|73.0|56.0
GHCND:USW00014734_2020-05-26|2020-05-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|3.8|77.0|58.0
GHCND:USW00014734_2020-05-27|2020-05-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.7|79.0|59.0
GHCND:USW00014734_2020-05-28|2020-05-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|78.0|62.0
GHCND:USW00014734_2020-05-29|2020-05-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.7|86.0|68.0
GHCND:USW00014734_2020-05-30|2020-05-30T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|11.4|84.0|68.0
GHCND:USW00014734_2020-05-31|2020-05-31T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.4|73.0|55.0
GHCND:USW00014734_2020-06-01|2020-06-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.1|74.0|51.0
GHCND:USW00014734_2020-06-02|2020-06-02T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|8.7|76.0|53.0
GHCND:USW00014734_2020-06-03|2020-06-03T00:00:00|GHCND:USW00014734|0.8|0.0|0.0|8.7|81.0|59.0
GHCND:USW00014734_2020-06-04|2020-06-04T00:00:00|GHCND:USW00014734|0.13|0.0|0.0|6.3|88.0|65.0
GHCND:USW00014734_2020-06-05|2020-06-05T00:00:00|GHCND:USW00014734|0.19|0.0|0.0|6.5|82.0|70.0
GHCND:USW00014734_2020-06-06|2020-06-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|91.0|71.0
GHCND:USW00014734_2020-06-07|2020-06-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.3|80.0|64.0
GHCND:USW00014734_2020-06-08|2020-06-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|82.0|58.0
GHCND:USW00014734_2020-06-09|2020-06-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|91.0|61.0
GHCND:USW00014734_2020-06-10|2020-06-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|86.0|70.0
GHCND:USW00014734_2020-06-11|2020-06-11T00:00:00|GHCND:USW00014734|0.08|0.0|0.0|12.1|87.0|73.0
GHCND:USW00014734_2020-06-12|2020-06-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|88.0|70.0
GHCND:USW00014734_2020-06-13|2020-06-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.1|77.0|58.0
GHCND:USW00014734_2020-06-14|2020-06-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|75.0|53.0
GHCND:USW00014734_2020-06-15|2020-06-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|75.0|56.0
GHCND:USW00014734_2020-06-16|2020-06-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|78.0|57.0
GHCND:USW00014734_2020-06-17|2020-06-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|80.0|60.0
GHCND:USW00014734_2020-06-18|2020-06-18T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|5.4|77.0|64.0
GHCND:USW00014734_2020-06-19|2020-06-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|84.0|65.0
GHCND:USW00014734_2020-06-20|2020-06-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.1|87.0|67.0
GHCND:USW00014734_2020-06-21|2020-06-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|86.0|
GHCND:USW00014734_2020-06-21|2020-06-21T00:00:00|GHCND:USW00014734||||||67.0
GHCND:USW00014734_2020-06-22|2020-06-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|92.0|69.0
GHCND:USW00014734_2020-06-23|2020-06-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|88.0|71.0
GHCND:USW00014734_2020-06-24|2020-06-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.4|88.0|75.0
GHCND:USW00014734_2020-06-25|2020-06-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|88.0|69.0
GHCND:USW00014734_2020-06-26|2020-06-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|89.0|66.0
GHCND:USW00014734_2020-06-27|2020-06-27T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|7.8|86.0|68.0
GHCND:USW00014734_2020-06-28|2020-06-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|93.0|72.0
GHCND:USW00014734_2020-06-29|2020-06-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.8|91.0|71.0
GHCND:USW00014734_2020-06-30|2020-06-30T00:00:00|GHCND:USW00014734|1.44|0.0|0.0|6.3|82.0|68.0
GHCND:USW00014734_2020-07-01|2020-07-01T00:00:00|GHCND:USW00014734|0.23|0.0|0.0|5.6|80.0|67.0
GHCND:USW00014734_2020-07-02|2020-07-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|95.0|67.0
GHCND:USW00014734_2020-07-03|2020-07-03T00:00:00|GHCND:USW00014734|1.11|0.0|0.0|6.9|94.0|73.0
GHCND:USW00014734_2020-07-04|2020-07-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|87.0|70.0
GHCND:USW00014734_2020-07-05|2020-07-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|95.0|71.0
GHCND:USW00013781_2020-01-01|2020-01-01T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|6.9|46.0|27.0
GHCND:USW00013781_2020-01-02|2020-01-02T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|2.7|50.0|24.0
GHCND:USW00013781_2020-01-03|2020-01-03T00:00:00|GHCND:USW00013781|0.31|0.0|0.0|3.1|50.0|42.0
GHCND:USW00013781_2020-01-04|2020-01-04T00:00:00|GHCND:USW00013781|0.18|0.0|0.0|6.0|55.0|43.0
GHCND:USW00013781_2020-01-05|2020-01-05T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|17.0|44.0|33.0
GHCND:USW00013781_2020-01-06|2020-01-06T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|7.6|52.0|34.0
GHCND:USW00013781_2020-01-07|2020-01-07T00:00:00|GHCND:USW00013781|0.13|0.0|0.0|6.7|46.0|28.0
GHCND:USW00013781_2020-01-08|2020-01-08T00:00:00|GHCND:USW00013781|0.04|0.4|0.0|13.9|45.0|28.0
GHCND:USW00013781_2020-01-09|2020-01-09T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|6.9|34.0|21.0
GHCND:USW00013781_2020-01-10|2020-01-10T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|6.5|56.0|31.0
GHCND:USW00013781_2020-01-11|2020-01-11T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|11.4|69.0|46.0
GHCND:USW00013781_2020-01-12|2020-01-12T00:00:00|GHCND:USW00013781|0.32|0.0|0.0|15.4|70.0|43.0
GHCND:USW00013781_2020-01-13|2020-01-13T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|4.3|50.0|37.0
GHCND:USW00013781_2020-01-14|2020-01-14T00:00:00|GHCND:USW00013781|0.03|0.0|0.0|3.8|46.0|37.0
GHCND:USW00013781_2020-01-15|2020-01-15T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|6.5|56.0|41.0
GHCND:USW00013781_2020-01-16|2020-01-16T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|17.9|53.0|34.0
GHCND:USW00013781_2020-01-17|2020-01-17T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|13.9|35.0|20.0
GHCND:USW00013781_2020-01-18|2020-01-18T00:00:00|GHCND:USW00013781|0.24|0.2|0.0|8.7|40.0|22.0
GHCND:USW00013781_2020-01-19|2020-01-19T00:00:00|GHCND:USW00013781|0.04|0.0|0.0|14.5|44.0|26.0
GHCND:USW00013781_2020-01-20|2020-01-20T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|13.2|34.0|21.0
GHCND:USW00013781_2020-01-21|2020-01-21T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|8.1|37.0|16.0
GHCND:USW00013781_2020-01-22|2020-01-22T00:00:00|GHCND:USW00013781|0.0|0.0|0.0|3.4|41.0|18.0
