station_dt_key|date|station|PRCP|SNOW|SNWD|AWND|TMAX|TMIN
GHCND:USW00014734_2018-03-24|2018-03-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.2|52.0|35.0
GHCND:USW00014734_2018-03-25|2018-03-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|46.0|32.0
GHCND:USW00014734_2018-03-26|2018-03-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|48.0|29.0
GHCND:USW00014734_2018-03-27|2018-03-27T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|4.7|43.0|31.0
GHCND:USW00014734_2018-03-27|2018-03-27T00:00:00|GHCND:USW00014734||||||
GHCND:USW00014734_2018-03-28|2018-03-28T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|6.5|51.0|38.0
GHCND:USW00014734_2018-03-29|2018-03-29T00:00:00|GHCND:USW00014734|0.03|0.0|0.0|4.3|51.0|46.0
GHCND:USW00014734_2018-03-30|2018-03-30T00:00:00|GHCND:USW00014734|0.02|0.0|0.0|9.8|62.0|44.0
GHCND:USW00014734_2018-03-31|2018-03-31T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|58.0|38.0
GHCND:USW00014734_2018-04-01|2018-04-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.6|63.0|40.0
GHCND:USW00014734_2018-04-02|2018-04-02T00:00:00|GHCND:USW00014734|0.56|5.0|3.9|6.9|45.0|32.0
GHCND:USW00014734_2018-04-03|2018-04-03T00:00:00|GHCND:USW00014734|0.23|0.0|1.2|4.9|43.0|34.0
GHCND:USW00014734_2018-04-04|2018-04-04T00:00:00|GHCND:USW00014734|0.06|0.0|0.0|15.9|57.0|39.0
GHCND:USW00014734_2018-04-05|2018-04-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|16.3|48.0|33.0
GHCND:USW00014734_2018-04-06|2018-04-06T00:00:00|GHCND:USW00014734|0.07|0.0|0.0|9.6|64.0|35.0
GHCND:USW00014734_2018-04-07|2018-04-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.8|49.0|37.0
GHCND:USW00014734_2018-04-08|2018-04-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|14.3|48.0|31.0
GHCND:USW00014734_2018-04-09|2018-04-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.3|50.0|31.0
GHCND:USW00014734_2018-04-10|2018-04-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|52.0|37.0
GHCND:USW00014734_2018-04-11|2018-04-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|54.0|32.0
GHCND:USW00014734_2018-04-12|2018-04-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|62.0|42.0
GHCND:USW00014734_2018-04-13|2018-04-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|84.0|58.0
GHCND:USW00014734_2018-04-14|2018-04-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.9|81.0|44.0
GHCND:USW00014734_2018-04-15|2018-04-15T00:00:00|GHCND:USW00014734|0.44|0.0|0.0|14.3|45.0|39.0
GHCND:USW00014734_2018-04-16|2018-04-16T00:00:00|GHCND:USW00014734|2.99|0.0|0.0|16.1|61.0|40.0
GHCND:USW00014734_2018-04-17|2018-04-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|16.1|49.0|39.0
GHCND:USW00014734_2018-04-18|2018-04-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.2|55.0|38.0
GHCND:USW00014734_2018-04-19|2018-04-19T00:00:00|GHCND:USW00014734|0.12|0.0|0.0|12.3|49.0|37.0
GHCND:USW00014734_2018-04-20|2018-04-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|16.8|53.0|37.0
GHCND:USW00014734_2018-04-21|2018-04-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.1|64.0|37.0
GHCND:USW00014734_2018-04-22|2018-04-22T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|68.0|42.0
GHCND:USW00014734_2018-04-23|2018-04-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|65.0|40.0
GHCND:USW00014734_2018-04-24|2018-04-24T00:00:00|GHCND:USW00014734|0.08|0.0|0.0|7.6|64.0|47.0
GHCND:USW00014734_2018-04-25|2018-04-25T00:00:00|GHCND:USW00014734|0.85|0.0|0.0|7.4|58.0|53.0
GHCND:USW00014734_2018-04-26|2018-04-26T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|11.4|70.0|55.0
GHCND:USW00014734_2018-04-27|2018-04-27T00:00:00|GHCND:USW00014734|0.1|0.0|0.0|6.5|60.0|50.0
GHCND:USW00014734_2018-04-28|2018-04-28T00:00:00|GHCND:USW00014734|0.26|0.0|0.0|7.6|66.0|48.0
GHCND:USW00014734_2018-04-29|2018-04-29T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|12.5|61.0|48.0
GHCND:USW00014734_2018-04-30|2018-04-30T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|13.4|54.0|46.0
GHCND:USW00014734_2018-05-01|2018-05-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.1|83.0|44.0
GHCND:USW00014734_2018-05-02|2018-05-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.4|90.0|56.0
GHCND:USW00014734_2018-05-03|2018-05-03T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.3|94.0|66.0
GHCND:USW00014734_2018-05-04|2018-05-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|13.0|88.0|69.0
GHCND:USW00014734_2018-05-05|2018-05-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.4|76.0|62.0
GHCND:USW00014734_2018-05-06|2018-05-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|67.0|59.0
GHCND:USW00014734_2018-05-07|2018-05-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|75.0|52.0
GHCND:USW00014734_2018-05-08|2018-05-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|70.0|52.0
GHCND:USW00014734_2018-05-09|2018-05-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.4|76.0|53.0
GHCND:USW00014734_2018-05-10|2018-05-10T00:00:00|GHCND:USW00014734|0.08|0.0|0.0|6.0|68.0|52.0
GHCND:USW00014734_2018-05-11|2018-05-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.5|75.0|61.0
GHCND:USW00014734_2018-05-12|2018-05-12T00:00:00|GHCND:USW00014734|0.21|0.0|0.0|8.1|64.0|52.0
GHCND:USW00014734_2018-05-13|2018-05-13T00:00:00|GHCND:USW00014734|0.25|0.0|0.0|7.2|54.0|51.0
GHCND:USW00014734_2018-05-14|2018-05-14T00:00:00|GHCND:USW00014734|0.12|0.0|0.0|3.6|70.0|52.0
GHCND:USW00014734_2018-05-15|2018-05-15T00:00:00|GHCND:USW00014734|0.43|0.0|0.0|9.6|92.0|61.0
GHCND:USW00014734_2018-05-16|2018-05-16T00:00:00|GHCND:USW00014734|0.35|0.0|0.0|6.7|67.0|57.0
GHCND:USW00014734_2018-05-17|2018-05-17T00:00:00|GHCND:USW00014734|0.33|0.0|0.0|5.1|72.0|56.0
GHCND:USW00014734_2018-05-18|2018-05-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.4|66.0|57.0
GHCND:USW00014734_2018-05-19|2018-05-19T00:00:00|GHCND:USW00014734|0.72|0.0|0.0|6.5|57.0|51.0
GHCND:USW00014734_2018-05-20|2018-05-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.7|85.0|56.0
GHCND:USW00014734_2018-05-21|2018-05-21T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.4|78.0|58.0
GHCND:USW00014734_2018-05-22|2018-05-22T00:00:00|GHCND:USW00014734|0.19|0.0|0.0|3.6|67.0|58.0
GHCND:USW00014734_2018-05-23|2018-05-23T00:00:00|GHCND:USW00014734|0.24|0.0|0.0|8.9|82.0|58.0
GHCND:USW00014734_2018-05-24|2018-05-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|85.0|66.0
GHCND:USW00014734_2018-05-25|2018-05-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.8|88.0|60.0
GHCND:USW00014734_2018-05-26|2018-05-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.1|92.0|70.0
GHCND:USW00014734_2018-05-27|2018-05-27T00:00:00|GHCND:USW00014734|0.87|0.0|0.0|11.0|78.0|57.0
GHCND:USW00014734_2018-05-28|2018-05-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.8|71.0|56.0
GHCND:USW00014734_2018-05-29|2018-05-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.6|89.0|63.0
GHCND:USW00014734_2018-05-30|2018-05-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|74.0|58.0
GHCND:USW00014734_2018-05-31|2018-05-31T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|5.8|68.0|63.0
GHCND:USW00014734_2018-06-01|2018-06-01T00:00:00|GHCND:USW00014734|0.2|0.0|0.0|3.4|82.0|63.0
GHCND:USW00014734_2018-06-02|2018-06-02T00:00:00|GHCND:USW00014734|0.05|0.0|0.0|9.2|87.0|68.0
GHCND:USW00014734_2018-06-03|2018-06-03T00:00:00|GHCND:USW00014734|0.2|0.0|0.0|12.1|69.0|52.0
GHCND:USW00014734_2018-06-04|2018-06-04T00:00:00|GHCND:USW00014734|0.11|0.0|0.0|7.6|72.0|52.0
GHCND:USW00014734_2018-06-05|2018-06-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.9|77.0|57.0
GHCND:USW00014734_2018-06-06|2018-06-06T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.8|71.0|57.0
GHCND:USW00014734_2018-06-07|2018-06-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|70.0|60.0
GHCND:USW00014734_2018-06-08|2018-06-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.7|85.0|56.0
GHCND:USW00014734_2018-06-09|2018-06-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.5|83.0|66.0
GHCND:USW00014734_2018-06-10|2018-06-10T00:00:00|GHCND:USW00014734|0.06|0.0|0.0|5.6|73.0|57.0
GHCND:USW00014734_2018-06-11|2018-06-11T00:00:00|GHCND:USW00014734|0.07|0.0|0.0|5.6|71.0|57.0
GHCND:USW00014734_2018-06-12|2018-06-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|75.0|54.0
GHCND:USW00014734_2018-06-13|2018-06-13T00:00:00|GHCND:USW00014734|0.04|0.0|0.0|9.8|80.0|62.0
GHCND:USW00014734_2018-06-14|2018-06-14T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|15.0|87.0|65.0
GHCND:USW00014734_2018-06-15|2018-06-15T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|11.0|81.0|64.0
GHCND:USW00014734_2018-06-16|2018-06-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|87.0|59.0
GHCND:USW00014734_2018-06-17|2018-06-17T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.3|91.0|61.0
GHCND:USW00014734_2018-06-18|2018-06-18T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|12.1|96.0|70.0
GHCND:USW00014734_2018-06-19|2018-06-19T00:00:00|GHCND:USW00014734|0.17|0.0|0.0|11.6|90.0|74.0
GHCND:USW00014734_2018-06-20|2018-06-20T00:00:00|GHCND:USW00014734|0.07|0.0|0.0|6.5|86.0|69.0
GHCND:USW00014734_2018-06-21|2018-06-21T00:00:00|GHCND:USW00014734||||8.3||
GHCND:USW00014734_2018-06-21|2018-06-21T00:00:00|GHCND:USW00014734|0.11|0.0|0.0||87.0|66.0
GHCND:USW00014734_2018-06-22|2018-06-22T00:00:00|GHCND:USW00014734|0.14|0.0|0.0|8.3|74.0|63.0
GHCND:USW00014734_2018-06-23|2018-06-23T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|69.0|64.0
GHCND:USW00014734_2018-06-24|2018-06-24T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|8.3|89.0|66.0
GHCND:USW00014734_2018-06-25|2018-06-25T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.3|84.0|65.0
GHCND:USW00014734_2018-06-26|2018-06-26T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.2|77.0|61.0
GHCND:USW00014734_2018-06-27|2018-06-27T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|75.0|63.0
GHCND:USW00014734_2018-06-28|2018-06-28T00:00:00|GHCND:USW00014734|0.5|0.0|0.0|8.3|88.0|70.0
GHCND:USW00014734_2018-06-29|2018-06-29T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.8|93.0|69.0
GHCND:USW00014734_2018-06-30|2018-06-30T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.9|96.0|69.0
GHCND:USW00014734_2018-07-01|2018-07-01T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.0|98.0|77.0
GHCND:USW00014734_2018-07-02|2018-07-02T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.8|96.0|75.0
GHCND:USW00014734_2018-07-03|2018-07-03T00:00:00|GHCND:USW00014734|0.13|0.0|0.0|3.4|94.0|77.0
GHCND:USW00014734_2018-07-04|2018-07-04T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.5|89.0|76.0
GHCND:USW00014734_2018-07-05|2018-07-05T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|91.0|75.0
GHCND:USW00014734_2018-07-06|2018-07-06T00:00:00|GHCND:USW00014734|0.27|0.0|0.0|12.8|84.0|69.0
GHCND:USW00014734_2018-07-07|2018-07-07T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|9.6|77.0|61.0
GHCND:USW00014734_2018-07-08|2018-07-08T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|5.4|84.0|60.0
GHCND:USW00014734_2018-07-09|2018-07-09T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|91.0|63.0
GHCND:USW00014734_2018-07-10|2018-07-10T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.9|96.0|69.0
GHCND:USW00014734_2018-07-11|2018-07-11T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|10.3|89.0|72.0
GHCND:USW00014734_2018-07-12|2018-07-12T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|86.0|70.0
GHCND:USW00014734_2018-07-13|2018-07-13T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.2|86.0|67.0
GHCND:USW00014734_2018-07-14|2018-07-14T00:00:00|GHCND:USW00014734|0.06|0.0|0.0|10.5|93.0|67.0
GHCND:USW00014734_2018-07-15|2018-07-15T00:00:00|GHCND:USW00014734|1.14|0.0|0.0|6.9|86.0|69.0
GHCND:USW00014734_2018-07-16|2018-07-16T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|8.5|94.0|72.0
GHCND:USW00014734_2018-07-17|2018-07-17T00:00:00|GHCND:USW00014734|1.12|0.0|0.0|9.8|93.0|71.0
GHCND:USW00014734_2018-07-18|2018-07-18T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.1|88.0|69.0
GHCND:USW00014734_2018-07-19|2018-07-19T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|7.6|83.0|62.0
GHCND:USW00014734_2018-07-20|2018-07-20T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|6.7|82.0|67.0
GHCND:USW00014734_2018-07-21|2018-07-21T00:00:00|GHCND:USW00014734|0.98|0.0|0.0|11.0|77.0|66.0
GHCND:USW00014734_2018-07-22|2018-07-22T00:00:00|GHCND:USW00014734|0.6|0.0|0.0|13.2|81.0|71.0
GHCND:USW00014734_2018-07-23|2018-07-23T00:00:00|GHCND:USW00014734|0.17|0.0|0.0|11.4|83.0|72.0
GHCND:USW00014734_2018-07-24|2018-07-24T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|12.5|83.0|74.0
GHCND:USW00014734_2018-07-25|2018-07-25T00:00:00|GHCND:USW00014734|0.66|0.0|0.0|8.7|79.0|71.0
GHCND:USW00014734_2018-07-26|2018-07-26T00:00:00|GHCND:USW00014734|0.01|0.0|0.0|8.7|88.0|70.0
GHCND:USW00014734_2018-07-27|2018-07-27T00:00:00|GHCND:USW00014734|1.16|0.0|0.0|6.9|89.0|70.0
GHCND:USW00014734_2018-07-28|2018-07-28T00:00:00|GHCND:USW00014734|0.0|0.0|0.0|4.7|88.0|66.0
